ticket_id,customer_id,category,priority,channel,created_at,resolved_at,resolution_time_hours,status,satisfaction_score
TKT003076,4078-SAYYN,Billing Dispute,Critical,Web Portal,2026-05-28 09:28:00,,,Escalated,
TKT003077,7979-CORPM,Call Drops,Low,Chatbot,2026-03-04 11:26:00,,,In Progress,
TKT003078,4568-TTZRT,SIM Issue,Low,Retail Store,2026-01-12 10:44:00,2026-01-13 04:50:00,18.1,Closed,3.0
TKT003079,6097-EQISJ,Roaming Issue,Medium,Retail Store,2026-04-07 20:22:00,2026-04-09 14:34:00,42.2,Closed,3.0
TKT003080,8644-XLFBW,Broadband Outage,High,Retail Store,2026-07-15 21:10:00,2026-07-17 00:10:00,27.0,Resolved,2.0
TKT003081,5052-PNLOS,SIM Issue,High,Call Center,2026-05-08 09:54:00,,,In Progress,
TKT003082,4083-EUGRJ,SIM Issue,Low,Web Portal,2026-01-19 14:09:00,2026-01-21 05:33:00,39.4,Closed,3.0
TKT003083,1063-DHQJF,Roaming Issue,Medium,Chatbot,2026-06-20 13:42:00,2026-06-23 01:48:00,60.1,Resolved,4.0
TKT003084,0027-KWYKW,Billing Dispute,Critical,Call Center,2026-02-03 07:06:00,2026-02-05 07:06:00,48.0,Closed,1.0
TKT003085,8544-JNBOX,Broadband Outage,High,Retail Store,2026-08-15 13:48:00,2026-08-17 12:12:00,46.4,Closed,5.0
TKT003086,0407-BDJKB,Billing Dispute,Low,Web Portal,2026-07-23 13:48:00,2026-07-26 08:48:00,67.0,Closed,2.0
TKT003087,8083-YTZES,Broadband Outage,Medium,Chatbot,2026-01-06 22:44:00,2026-01-08 22:02:00,47.3,Closed,2.0
TKT003088,0866-QLSIR,Plan Modification,Medium,Retail Store,2026-04-30 14:50:00,2026-05-03 01:56:00,59.1,Closed,2.0
TKT003089,1699-UOTXU,Broadband Outage,Low,Mobile App,2026-07-07 09:13:00,2026-07-08 21:13:00,36.0,Closed,3.0
TKT003090,6635-MYYYZ,Broadband Outage,Critical,Retail Store,2026-07-29 12:10:00,2026-07-31 06:58:00,42.8,Closed,3.0
TKT003091,1399-UBQIU,Call Drops,High,Call Center,2026-03-18 21:19:00,2026-03-21 10:13:00,60.9,Resolved,5.0
TKT003092,5136-RGMZO,SIM Issue,Medium,Mobile App,2026-03-13 20:45:00,,,In Progress,
TKT003093,7531-GQHME,Plan Modification,High,Call Center,2026-06-01 18:26:00,,,Escalated,
TKT003094,3426-NIYYL,Roaming Issue,Critical,Retail Store,2026-03-23 14:51:00,2026-03-26 02:57:00,60.1,Closed,2.0
TKT003095,2359-QWQUL,Roaming Issue,High,Chatbot,2026-04-18 17:51:00,2026-04-20 11:39:00,41.8,Resolved,3.0
TKT003096,5174-RNGBH,Call Drops,High,Retail Store,2026-02-19 23:53:00,,,In Progress,
TKT003097,6683-VLCTZ,Broadband Outage,Medium,Web Portal,2026-02-08 08:11:00,2026-02-09 16:41:00,32.5,Resolved,2.0
TKT003098,1334-PDUKM,Plan Modification,High,Chatbot,2026-05-08 23:33:00,,,Escalated,
TKT003099,4713-ZBURT,Plan Modification,Critical,Call Center,2026-05-17 07:37:00,,,Escalated,
TKT003100,3990-QYKBE,Roaming Issue,Medium,Retail Store,2026-06-19 16:32:00,2026-06-21 08:50:00,40.3,Closed,3.0
TKT003101,8207-DMRVL,Broadband Outage,Critical,Chatbot,2026-03-05 08:06:00,2026-03-07 02:36:00,42.5,Closed,3.0
TKT003102,2983-ZANRP,Plan Modification,Critical,Retail Store,2026-07-25 16:10:00,,,In Progress,
TKT003103,6581-NQCBA,Roaming Issue,High,Chatbot,2026-03-14 23:50:00,2026-03-16 15:02:00,39.2,Closed,1.0
TKT003104,9874-QLCLH,Call Drops,Medium,Mobile App,2026-04-25 11:00:00,2026-04-25 16:12:00,5.2,Closed,3.0
TKT003105,0254-FNMCI,Call Drops,High,Retail Store,2026-05-04 16:39:00,2026-05-07 11:45:00,67.1,Resolved,3.0
TKT003106,9040-KZVWO,Call Drops,High,Chatbot,2026-04-23 17:34:00,2026-04-25 07:28:00,37.9,Resolved,4.0
TKT003107,7629-WIXZF,Billing Dispute,Medium,Web Portal,2026-04-05 07:22:00,,,In Progress,
TKT003108,2810-FTLEM,Call Drops,Low,Retail Store,2026-08-19 10:20:00,,,In Progress,
TKT003109,4505-EXZHB,SIM Issue,Low,Chatbot,2026-08-12 07:00:00,,,Escalated,
TKT003110,3129-AAQOU,Call Drops,High,Chatbot,2026-02-05 13:40:00,2026-02-07 07:10:00,41.5,Closed,4.0
TKT003111,8761-NSOBC,Roaming Issue,Medium,Retail Store,2026-04-14 23:21:00,2026-04-16 07:45:00,32.4,Closed,2.0
TKT003112,6029-CSMJE,Plan Modification,Low,Web Portal,2026-01-18 18:30:00,2026-01-20 08:24:00,37.9,Resolved,2.0
TKT003113,4558-FANTW,SIM Issue,Medium,Call Center,2026-02-28 23:06:00,2026-03-01 08:06:00,9.0,Closed,3.0
TKT003114,3066-RRJIO,Call Drops,High,Mobile App,2026-06-05 09:47:00,,,In Progress,
TKT003115,7153-CHRBV,Billing Dispute,Critical,Chatbot,2026-04-24 10:56:00,2026-04-26 19:56:00,57.0,Resolved,4.0
TKT003116,1038-ZAGBI,Plan Modification,Medium,Mobile App,2026-01-07 13:37:00,,,Escalated,
TKT003117,7254-IQWOZ,SIM Issue,Medium,Mobile App,2026-06-16 23:49:00,,,Escalated,
TKT003118,4729-XKASR,Billing Dispute,High,Chatbot,2026-06-07 11:06:00,,,In Progress,
TKT003119,3677-IYRBF,Call Drops,Critical,Retail Store,2026-02-28 13:31:00,,,Escalated,
TKT003120,7321-PKUYW,Billing Dispute,High,Mobile App,2026-02-19 12:34:00,,,Escalated,
TKT003121,1465-VINDH,SIM Issue,Low,Retail Store,2026-07-21 11:01:00,2026-07-23 20:37:00,57.6,Closed,2.0
TKT003122,0513-RBGPE,Network Slowdown,Low,Web Portal,2026-02-04 11:41:00,2026-02-06 05:05:00,41.4,Closed,4.0
TKT003123,3148-BLQJT,Plan Modification,Medium,Retail Store,2026-05-06 08:50:00,,,In Progress,
TKT003124,7219-TLZHO,Broadband Outage,Medium,Chatbot,2026-01-03 08:25:00,2026-01-04 12:37:00,28.2,Closed,4.0
TKT003125,8727-JQFHV,Network Slowdown,Low,Call Center,2026-01-24 08:41:00,2026-01-27 00:11:00,63.5,Closed,2.0
TKT003126,6161-ERDGD,Roaming Issue,High,Retail Store,2026-07-15 16:33:00,,,Escalated,
TKT003127,0925-VYDLG,Call Drops,High,Chatbot,2026-04-27 11:14:00,2026-04-30 00:50:00,61.6,Closed,3.0
TKT003128,4355-HBJHH,Plan Modification,Critical,Retail Store,2026-08-03 15:51:00,2026-08-04 06:51:00,15.0,Closed,2.0
TKT003129,2656-FMOKZ,Broadband Outage,Medium,Mobile App,2026-02-28 21:45:00,,,In Progress,
TKT003130,4566-NECEV,SIM Issue,Low,Mobile App,2026-06-27 19:42:00,,,Escalated,
TKT003131,3091-FYHKI,Call Drops,Critical,Chatbot,2026-03-25 14:43:00,,,Escalated,
TKT003132,6718-BDGHG,Roaming Issue,Critical,Chatbot,2026-06-12 13:57:00,2026-06-14 14:33:00,48.6,Resolved,5.0
TKT003133,4897-QSUYC,Billing Dispute,High,Mobile App,2026-08-13 22:55:00,2026-08-15 19:25:00,44.5,Resolved,3.0
TKT003134,3323-CPBWR,Broadband Outage,Medium,Chatbot,2026-04-18 16:34:00,2026-04-21 12:40:00,68.1,Closed,5.0
TKT003135,7743-EXURX,SIM Issue,Low,Mobile App,2026-06-30 12:25:00,,,Escalated,
TKT003136,1596-BBVTG,Plan Modification,Critical,Web Portal,2026-08-31 07:48:00,2026-09-01 14:12:00,30.4,Closed,1.0
TKT003137,7225-IILWY,Network Slowdown,Critical,Mobile App,2026-04-29 12:12:00,2026-05-02 02:30:00,62.3,Closed,1.0
TKT003138,2026-TGDHM,Roaming Issue,Medium,Call Center,2026-07-24 21:39:00,2026-07-25 20:15:00,22.6,Closed,3.0
TKT003139,8945-MUQUF,Roaming Issue,Critical,Web Portal,2026-07-06 18:27:00,2026-07-08 02:03:00,31.6,Closed,2.0
TKT003140,2815-CPTUL,Roaming Issue,High,Call Center,2026-01-25 15:20:00,2026-01-28 13:44:00,70.4,Closed,1.0
TKT003141,3092-IGHWF,Billing Dispute,Low,Chatbot,2026-05-10 21:10:00,,,Escalated,
TKT003142,6461-SZMCV,Call Drops,High,Retail Store,2026-01-22 23:18:00,2026-01-23 04:18:00,5.0,Resolved,2.0
TKT003143,9330-IJWIO,Plan Modification,High,Mobile App,2026-08-16 14:26:00,,,Escalated,
TKT003144,0757-WCUUZ,Roaming Issue,Medium,Chatbot,2026-04-30 21:01:00,2026-05-02 06:25:00,33.4,Closed,2.0
TKT003145,9061-TIHDA,Roaming Issue,Low,Mobile App,2026-02-22 07:12:00,,,Escalated,
TKT003146,7802-EFKNY,Plan Modification,Low,Call Center,2026-01-08 14:47:00,,,Escalated,
TKT003147,1322-AGOQM,Plan Modification,Critical,Call Center,2026-05-20 09:32:00,2026-05-22 20:50:00,59.3,Closed,3.0
TKT003148,1501-SGHBW,SIM Issue,Low,Retail Store,2026-02-06 16:25:00,2026-02-09 16:13:00,71.8,Resolved,1.0
TKT003149,0117-LFRMW,Broadband Outage,Medium,Web Portal,2026-04-18 09:32:00,2026-04-20 07:02:00,45.5,Resolved,2.0
TKT003150,6595-COKXZ,Billing Dispute,High,Retail Store,2026-03-16 13:22:00,2026-03-18 09:34:00,44.2,Closed,1.0
TKT003151,5229-PRWKT,SIM Issue,Low,Call Center,2026-06-04 08:36:00,2026-06-06 09:54:00,49.3,Closed,3.0
TKT003152,0415-MOSGF,Network Slowdown,Low,Retail Store,2026-08-19 13:36:00,2026-08-21 00:30:00,34.9,Closed,3.0
TKT003153,5445-UTODQ,Plan Modification,Low,Call Center,2026-05-26 13:37:00,2026-05-26 23:55:00,10.3,Closed,3.0
TKT003154,1410-RSCMR,Call Drops,Critical,Web Portal,2026-02-07 12:41:00,,,Escalated,
TKT003155,2956-GGUCQ,Broadband Outage,Low,Mobile App,2026-04-10 10:58:00,2026-04-13 02:58:00,64.0,Closed,2.0
TKT003156,9057-MSWCO,Billing Dispute,Critical,Mobile App,2026-08-07 21:34:00,2026-08-08 21:52:00,24.3,Closed,1.0
TKT003157,2672-DZUOY,Call Drops,Medium,Chatbot,2026-01-28 15:35:00,2026-01-29 20:23:00,28.8,Closed,3.0
TKT003158,8019-ENHXU,Billing Dispute,Low,Web Portal,2026-05-23 21:17:00,2026-05-24 00:17:00,3.0,Closed,2.0
TKT003159,7820-ZYGNY,Network Slowdown,High,Web Portal,2026-06-29 09:17:00,2026-07-01 09:41:00,48.4,Closed,3.0
TKT003160,4765-OXPPD,Plan Modification,Low,Mobile App,2026-06-20 18:27:00,,,Escalated,
TKT003161,3597-MVHJT,SIM Issue,Medium,Web Portal,2026-08-16 19:02:00,2026-08-17 14:38:00,19.6,Closed,3.0
TKT003162,1131-QQZEB,Plan Modification,Medium,Chatbot,2026-02-22 12:28:00,2026-02-24 20:46:00,56.3,Closed,3.0
TKT003163,6323-AYBRX,SIM Issue,Low,Call Center,2026-01-02 13:01:00,2026-01-04 17:31:00,52.5,Resolved,3.0
TKT003164,3144-AUDBS,Call Drops,Low,Mobile App,2026-04-08 17:44:00,,,In Progress,
TKT003165,4529-CKBCL,Plan Modification,Critical,Mobile App,2026-06-06 20:16:00,,,In Progress,
TKT003166,6770-XUAGN,Roaming Issue,High,Web Portal,2026-02-19 12:56:00,,,In Progress,
TKT003167,4817-VYYWS,Call Drops,Low,Chatbot,2026-06-09 17:50:00,2026-06-10 13:14:00,19.4,Closed,2.0
TKT003168,3803-KMQFW,Broadband Outage,Medium,Chatbot,2026-08-29 09:32:00,2026-08-31 17:02:00,55.5,Closed,3.0
TKT003169,9788-YTFGE,Broadband Outage,Medium,Chatbot,2026-02-11 07:27:00,,,In Progress,
TKT003170,2123-VSCOT,Network Slowdown,Critical,Chatbot,2026-08-31 13:38:00,2026-09-01 23:32:00,33.9,Closed,4.0
TKT003171,7503-MIOGA,SIM Issue,Medium,Retail Store,2026-03-29 13:26:00,,,Escalated,
TKT003172,0247-SLUJI,Roaming Issue,Critical,Mobile App,2026-06-17 13:02:00,2026-06-18 12:44:00,23.7,Resolved,3.0
TKT003173,2061-VVFST,Broadband Outage,High,Web Portal,2026-06-24 20:43:00,2026-06-26 15:43:00,43.0,Closed,3.0
TKT003174,6680-WKXRZ,Plan Modification,High,Call Center,2026-05-27 16:16:00,,,Escalated,
TKT003175,0685-MLYYM,Call Drops,High,Retail Store,2026-08-25 11:28:00,2026-08-26 06:04:00,18.6,Resolved,1.0
TKT003176,3982-XWFZQ,Billing Dispute,Low,Web Portal,2026-08-05 08:49:00,,,In Progress,
TKT003177,5376-DEQCP,Roaming Issue,Medium,Mobile App,2026-01-30 23:28:00,,,In Progress,
TKT003178,7321-PKUYW,SIM Issue,Medium,Retail Store,2026-01-06 18:59:00,2026-01-07 10:23:00,15.4,Closed,2.0
TKT003179,3021-VLNRJ,Plan Modification,Medium,Call Center,2026-03-02 10:45:00,,,In Progress,
TKT003180,4510-PYUSH,Plan Modification,Low,Retail Store,2026-08-28 09:08:00,2026-08-28 17:20:00,8.2,Closed,1.0
TKT003181,9249-FXSCK,SIM Issue,Medium,Chatbot,2026-08-22 17:34:00,2026-08-23 21:34:00,28.0,Closed,3.0
TKT003182,6712-OAWRH,Plan Modification,Medium,Call Center,2026-06-21 21:16:00,,,Escalated,
TKT003183,2576-HXMPA,Roaming Issue,Medium,Call Center,2026-08-23 09:24:00,,,Escalated,
TKT003184,9084-OAYKL,Roaming Issue,Critical,Web Portal,2026-08-23 23:45:00,,,In Progress,
TKT003185,0236-HFWSV,Billing Dispute,High,Retail Store,2026-05-25 15:55:00,,,In Progress,
TKT003186,9572-MTILT,Network Slowdown,Critical,Mobile App,2026-08-07 09:02:00,2026-08-08 17:50:00,32.8,Closed,2.0
TKT003187,5795-KTGUD,Billing Dispute,High,Call Center,2026-02-05 21:58:00,,,Escalated,
TKT003188,9497-QCMMS,Broadband Outage,Medium,Mobile App,2026-04-01 07:52:00,,,In Progress,
TKT003189,8225-BTJAU,SIM Issue,High,Chatbot,2026-07-26 17:07:00,2026-07-27 04:43:00,11.6,Resolved,3.0
TKT003190,5732-IKGQH,Network Slowdown,Low,Call Center,2026-07-15 12:56:00,2026-07-17 04:14:00,39.3,Closed,1.0
TKT003191,9851-QXEEQ,Call Drops,Low,Mobile App,2026-02-26 20:06:00,2026-03-01 06:24:00,58.3,Resolved,2.0
TKT003192,7876-DNYAP,Call Drops,Low,Chatbot,2026-07-12 15:11:00,,,Escalated,
TKT003193,0913-XWSCN,Broadband Outage,Critical,Mobile App,2026-07-08 19:07:00,,,In Progress,
TKT003194,4116-TZAQJ,Call Drops,Low,Chatbot,2026-08-24 11:56:00,,,Escalated,
TKT003195,8161-QYMTT,SIM Issue,Critical,Mobile App,2026-05-22 23:15:00,2026-05-23 10:57:00,11.7,Closed,1.0
TKT003196,2712-SYWAY,Roaming Issue,Medium,Mobile App,2026-02-20 15:57:00,,,In Progress,
TKT003197,4086-WITJG,Billing Dispute,Medium,Retail Store,2026-07-01 18:27:00,2026-07-04 16:03:00,69.6,Closed,4.0
TKT003198,1403-LKLIK,Roaming Issue,Medium,Chatbot,2026-04-05 23:19:00,,,Escalated,
TKT003199,6770-XUAGN,Roaming Issue,Critical,Web Portal,2026-06-14 14:45:00,,,In Progress,
TKT003200,1345-ZUKID,Billing Dispute,Low,Call Center,2026-07-01 16:07:00,2026-07-03 07:55:00,39.8,Resolved,4.0
TKT003201,3346-BRMIS,Plan Modification,Critical,Web Portal,2026-05-04 21:00:00,,,In Progress,
TKT003202,0310-MVLET,Network Slowdown,Low,Retail Store,2026-03-11 20:09:00,2026-03-13 23:57:00,51.8,Closed,3.0
TKT003203,2754-VDLTR,Call Drops,High,Chatbot,2026-02-10 23:51:00,2026-02-11 12:15:00,12.4,Closed,2.0
TKT003204,5940-AHUHD,Broadband Outage,Low,Web Portal,2026-01-25 16:07:00,2026-01-27 16:07:00,48.0,Closed,1.0
TKT003205,9402-ROUMJ,Billing Dispute,Medium,Call Center,2026-07-21 12:43:00,2026-07-23 19:43:00,55.0,Resolved,5.0
TKT003206,0423-UDIJQ,SIM Issue,Low,Web Portal,2026-06-25 18:59:00,,,In Progress,
TKT003207,0343-QLUZP,Plan Modification,Medium,Call Center,2026-08-09 18:59:00,2026-08-10 01:47:00,6.8,Closed,2.0
TKT003208,5673-TIYIB,SIM Issue,Medium,Call Center,2026-08-03 07:49:00,2026-08-06 02:31:00,66.7,Closed,2.0
TKT003209,8974-OVACP,SIM Issue,High,Chatbot,2026-02-26 18:48:00,,,Escalated,
TKT003210,7384-GHBPI,Billing Dispute,Critical,Call Center,2026-02-03 19:02:00,,,In Progress,
TKT003211,5876-QMYLD,Plan Modification,Critical,Mobile App,2026-08-25 08:19:00,,,Escalated,
TKT003212,0269-XFESX,Broadband Outage,High,Chatbot,2026-08-27 22:52:00,,,In Progress,
TKT003213,5236-PERKL,Call Drops,Critical,Call Center,2026-06-09 16:48:00,,,In Progress,
TKT003214,8859-AXJZP,Billing Dispute,Critical,Call Center,2026-07-17 07:36:00,2026-07-19 06:18:00,46.7,Closed,3.0
TKT003215,7196-LIWRH,Network Slowdown,Critical,Web Portal,2026-06-09 20:26:00,,,Escalated,
TKT003216,9079-YEXQJ,Network Slowdown,Critical,Mobile App,2026-07-31 11:50:00,,,In Progress,
TKT003217,3721-WKIIL,Call Drops,Critical,Retail Store,2026-05-04 07:56:00,2026-05-06 21:38:00,61.7,Closed,2.0
TKT003218,3627-FCRDW,Roaming Issue,Critical,Retail Store,2026-05-28 08:37:00,,,In Progress,
TKT003219,9330-DHBFL,Roaming Issue,Medium,Mobile App,2026-06-22 08:06:00,,,Escalated,
TKT003220,0637-YLETY,Call Drops,Low,Mobile App,2026-03-06 08:21:00,2026-03-07 06:45:00,22.4,Closed,1.0
TKT003221,7314-OXENN,Billing Dispute,Critical,Retail Store,2026-07-07 20:15:00,2026-07-10 01:21:00,53.1,Closed,3.0
TKT003222,2886-KEFUM,Plan Modification,High,Retail Store,2026-03-26 14:06:00,2026-03-27 06:48:00,16.7,Closed,3.0
TKT003223,3426-NIYYL,Network Slowdown,High,Retail Store,2026-08-16 08:49:00,,,In Progress,
TKT003224,9714-EDSUC,Broadband Outage,Medium,Mobile App,2026-07-18 18:07:00,,,Escalated,
TKT003225,9576-ANLXO,Plan Modification,Medium,Web Portal,2026-04-30 20:25:00,2026-04-30 22:25:00,2.0,Closed,1.0
TKT003226,6715-OFDBP,SIM Issue,Critical,Call Center,2026-07-02 19:37:00,2026-07-03 18:01:00,22.4,Closed,1.0
TKT003227,7929-SKFGK,Network Slowdown,High,Chatbot,2026-03-30 12:36:00,2026-03-31 19:36:00,31.0,Closed,3.0
TKT003228,5076-YVXCM,Call Drops,Medium,Retail Store,2026-08-28 14:36:00,2026-08-28 19:48:00,5.2,Closed,5.0
TKT003229,9722-UJOJR,Billing Dispute,High,Web Portal,2026-02-17 23:16:00,,,In Progress,
TKT003230,5076-YVXCM,Network Slowdown,High,Web Portal,2026-07-17 10:04:00,,,In Progress,
TKT003231,0524-IAVZO,SIM Issue,Medium,Retail Store,2026-05-27 07:15:00,,,Escalated,
TKT003232,6496-SLWHQ,Billing Dispute,Critical,Chatbot,2026-02-24 23:21:00,,,Escalated,
TKT003233,3806-YAZOV,Broadband Outage,High,Web Portal,2026-05-03 12:53:00,2026-05-06 04:05:00,63.2,Resolved,4.0
TKT003234,1163-VIPRI,Roaming Issue,Critical,Mobile App,2026-06-12 21:17:00,,,Escalated,
TKT003235,7142-HVGBG,Billing Dispute,Low,Retail Store,2026-01-19 16:00:00,2026-01-21 14:12:00,46.2,Closed,1.0
TKT003236,6726-WEXXK,Network Slowdown,Critical,Mobile App,2026-01-03 11:42:00,2026-01-04 21:06:00,33.4,Closed,1.0
TKT003237,0030-FNXPP,Plan Modification,High,Mobile App,2026-06-21 17:44:00,2026-06-23 20:02:00,50.3,Resolved,3.0
TKT003238,4285-GYRQC,Plan Modification,Low,Retail Store,2026-08-30 12:37:00,,,In Progress,
TKT003239,5453-AXEPF,Network Slowdown,Critical,Chatbot,2026-06-28 10:47:00,2026-06-29 00:47:00,14.0,Closed,4.0
TKT003240,6615-NGGZJ,Broadband Outage,High,Mobile App,2026-01-22 20:16:00,2026-01-25 11:58:00,63.7,Resolved,3.0
TKT003241,2260-USTRB,Network Slowdown,Low,Call Center,2026-07-11 17:14:00,2026-07-12 13:44:00,20.5,Closed,1.0
TKT003242,2253-KPMNB,Call Drops,Medium,Retail Store,2026-07-06 15:37:00,,,Escalated,
TKT003243,8467-WYNSR,SIM Issue,High,Web Portal,2026-06-26 17:14:00,2026-06-29 00:20:00,55.1,Closed,4.0
TKT003244,4074-SJFFA,Call Drops,Low,Mobile App,2026-01-25 09:03:00,2026-01-25 17:15:00,8.2,Closed,3.0
TKT003245,0056-EPFBG,Broadband Outage,Critical,Web Portal,2026-01-28 22:47:00,,,In Progress,
TKT003246,0247-SLUJI,Call Drops,Low,Retail Store,2026-06-25 17:45:00,,,Escalated,
TKT003247,6771-XWBDM,Broadband Outage,Low,Retail Store,2026-06-03 16:09:00,2026-06-06 09:33:00,65.4,Closed,2.0
TKT003248,0266-GMEAO,Broadband Outage,High,Retail Store,2026-05-06 14:22:00,2026-05-08 09:52:00,43.5,Resolved,3.0
TKT003249,6457-GIRWB,Broadband Outage,Medium,Call Center,2026-06-03 13:34:00,2026-06-03 19:34:00,6.0,Closed,3.0
TKT003250,3976-BWUCK,Network Slowdown,Critical,Mobile App,2026-03-10 10:39:00,2026-03-11 08:15:00,21.6,Closed,3.0
TKT003251,9300-AGZNL,SIM Issue,Critical,Retail Store,2026-05-12 17:19:00,2026-05-14 11:25:00,42.1,Closed,2.0
TKT003252,3007-FDPEA,SIM Issue,Medium,Call Center,2026-03-10 16:20:00,2026-03-11 19:20:00,27.0,Resolved,5.0
TKT003253,4704-ERYFC,Billing Dispute,Low,Retail Store,2026-08-07 08:09:00,2026-08-09 21:21:00,61.2,Closed,1.0
TKT003254,4759-TRPLW,Roaming Issue,Low,Mobile App,2026-02-04 17:10:00,2026-02-06 04:04:00,34.9,Resolved,1.0
TKT003255,9256-JTBNZ,Call Drops,High,Retail Store,2026-01-16 19:44:00,,,In Progress,
TKT003256,1666-JXLKU,Call Drops,High,Web Portal,2026-05-10 10:42:00,2026-05-12 01:06:00,38.4,Resolved,3.0
TKT003257,9746-YKGXB,Plan Modification,High,Mobile App,2026-01-02 17:29:00,2026-01-03 02:05:00,8.6,Closed,3.0
TKT003258,0727-IWKVK,SIM Issue,High,Retail Store,2026-03-30 21:15:00,2026-04-01 18:51:00,45.6,Closed,2.0
TKT003259,2692-AQCPF,Network Slowdown,Critical,Web Portal,2026-08-05 14:50:00,2026-08-06 14:38:00,23.8,Resolved,3.0
TKT003260,0876-WDUUZ,Plan Modification,Low,Chatbot,2026-01-12 18:47:00,,,Escalated,
TKT003261,9114-AAFQH,SIM Issue,Critical,Call Center,2026-07-24 16:33:00,2026-07-24 21:39:00,5.1,Resolved,5.0
TKT003262,0875-CABNR,Network Slowdown,High,Web Portal,2026-02-01 12:19:00,2026-02-03 10:37:00,46.3,Closed,2.0
TKT003263,6015-VVHHE,Call Drops,High,Web Portal,2026-07-24 17:52:00,,,Escalated,
TKT003264,2625-TRCZQ,Broadband Outage,Medium,Call Center,2026-07-23 09:58:00,,,In Progress,
TKT003265,7326-RIGQZ,Broadband Outage,Critical,Mobile App,2026-03-30 13:34:00,,,In Progress,
TKT003266,2637-FKFSY,Plan Modification,High,Retail Store,2026-01-03 15:58:00,2026-01-04 19:52:00,27.9,Closed,5.0
TKT003267,0980-FEXWF,Broadband Outage,Critical,Retail Store,2026-07-19 22:06:00,,,In Progress,
TKT003268,0979-MOZQI,Roaming Issue,High,Chatbot,2026-06-11 18:02:00,2026-06-14 15:20:00,69.3,Resolved,4.0
TKT003269,7120-RFMVS,Broadband Outage,Critical,Chatbot,2026-08-09 22:04:00,2026-08-10 22:04:00,24.0,Resolved,1.0
TKT003270,2719-BDAQO,Call Drops,Critical,Chatbot,2026-02-09 10:00:00,2026-02-10 18:42:00,32.7,Closed,1.0
TKT003271,2983-ZANRP,Roaming Issue,Low,Call Center,2026-05-11 23:44:00,,,In Progress,
TKT003272,9068-FHQHD,Call Drops,High,Mobile App,2026-05-16 18:50:00,2026-05-17 04:20:00,9.5,Closed,3.0
TKT003273,1855-CFULU,Network Slowdown,High,Retail Store,2026-01-12 20:00:00,2026-01-15 05:36:00,57.6,Closed,3.0
TKT003274,5167-ZFFMM,Network Slowdown,Medium,Mobile App,2026-03-07 22:51:00,,,In Progress,
TKT003275,6941-PMGEP,Network Slowdown,Critical,Web Portal,2026-02-01 18:03:00,2026-02-02 05:51:00,11.8,Resolved,2.0
TKT003276,7854-FOKSF,Billing Dispute,Medium,Call Center,2026-08-11 13:25:00,,,In Progress,
TKT003277,3511-BFTJW,Plan Modification,Low,Retail Store,2026-06-11 11:56:00,,,In Progress,
TKT003278,3785-KTYSH,Call Drops,Low,Web Portal,2026-05-17 11:07:00,2026-05-18 14:55:00,27.8,Closed,4.0
TKT003279,4237-CLSMM,Billing Dispute,Critical,Web Portal,2026-06-12 23:37:00,2026-06-15 20:07:00,68.5,Closed,3.0
TKT003280,0188-GWFLE,Plan Modification,Medium,Mobile App,2026-03-11 14:18:00,,,In Progress,
TKT003281,0757-WCUUZ,Billing Dispute,High,Mobile App,2026-03-10 11:48:00,2026-03-10 18:18:00,6.5,Resolved,3.0
TKT003282,1357-BIJKI,Plan Modification,Critical,Chatbot,2026-06-13 11:03:00,2026-06-13 14:33:00,3.5,Closed,3.0
TKT003283,0843-WTBXE,SIM Issue,Low,Chatbot,2026-02-15 11:46:00,,,In Progress,
TKT003284,4236-XPXAV,Plan Modification,Critical,Mobile App,2026-03-15 07:11:00,2026-03-15 12:11:00,5.0,Closed,3.0
TKT003285,4322-RCYMT,Broadband Outage,Critical,Retail Store,2026-01-23 11:34:00,,,In Progress,
TKT003286,6352-TWCAU,Roaming Issue,Medium,Chatbot,2026-04-27 09:37:00,,,In Progress,
TKT003287,1265-XTECC,Broadband Outage,Critical,Retail Store,2026-02-19 18:00:00,,,In Progress,
TKT003288,3744-ZRRDZ,Plan Modification,Critical,Call Center,2026-02-19 14:51:00,2026-02-21 18:15:00,51.4,Closed,2.0
TKT003289,4424-TKOPW,SIM Issue,Low,Call Center,2026-04-22 11:32:00,,,In Progress,
TKT003290,3049-NDXFL,SIM Issue,Medium,Mobile App,2026-06-14 22:01:00,,,Escalated,
TKT003291,7927-AUXBZ,SIM Issue,Low,Mobile App,2026-06-23 07:30:00,,,In Progress,
TKT003292,3671-SHRSP,Billing Dispute,Medium,Retail Store,2026-06-07 16:07:00,2026-06-09 19:13:00,51.1,Closed,3.0
TKT003293,2027-DNKIV,Billing Dispute,Medium,Web Portal,2026-06-08 11:44:00,2026-06-10 15:02:00,51.3,Resolved,4.0
TKT003294,1905-OEILC,Network Slowdown,High,Web Portal,2026-03-19 10:41:00,2026-03-21 02:05:00,39.4,Closed,4.0
TKT003295,3967-KXAPS,Plan Modification,Critical,Chatbot,2026-01-27 09:22:00,,,In Progress,
TKT003296,5353-WILCI,SIM Issue,Medium,Chatbot,2026-07-18 12:32:00,2026-07-18 19:02:00,6.5,Resolved,4.0
TKT003297,7663-CUXZB,Call Drops,Critical,Call Center,2026-05-18 19:25:00,2026-05-20 11:55:00,40.5,Closed,3.0
TKT003298,8984-EYLLL,Broadband Outage,Low,Retail Store,2026-05-03 16:44:00,,,Escalated,
