bill_id,customer_id,billing_period,bill_date,due_date,base_amount,additional_charges,discount_amount,tax_amount,total_amount,payment_status
BIL0015180,8659-IOOPU,2026-08,2026-08-01,2026-08-16,100.45,150.0,0.0,45.08,295.53,Paid
BIL0015181,1338-CECEE,2026-08,2026-08-01,2026-08-16,68.5,0.0,0.0,12.33,80.83,Paid
BIL0015182,7439-DKZTW,2026-08,2026-08-01,2026-08-16,80.55,0.0,50.0,5.5,36.05,Pending
BIL0015183,4646-QZXTF,2026-08,2026-08-01,2026-08-16,81.25,0.0,0.0,14.62,95.87,Paid
BIL0015184,4607-CHPCA,2026-08,2026-08-01,2026-08-16,90.4,100.0,50.0,25.27,165.67,Paid
BIL0015185,9742-XOKTS,2026-08,2026-08-01,2026-08-16,89.55,0.0,0.0,16.12,105.67,Paid
BIL0015186,6921-OZMFH,2026-08,2026-08-01,2026-08-16,55.7,100.0,0.0,28.03,183.73,Paid
BIL0015187,9578-FOMUK,2026-08,2026-08-01,2026-08-16,24.8,0.0,25.0,0.0,0.0,Overdue
BIL0015188,4712-UYOOI,2026-08,2026-08-01,2026-08-16,20.0,50.0,25.0,8.1,53.1,Paid
BIL0015189,8824-RWFXJ,2026-08,2026-08-01,2026-08-16,56.15,50.0,25.0,14.61,95.76,Paid
BIL0015190,7722-CVFXN,2026-08,2026-08-01,2026-08-16,105.2,0.0,50.0,9.94,65.14,Paid
BIL0015191,8717-VCTXJ,2026-08,2026-08-01,2026-08-16,19.55,0.0,25.0,0.0,0.0,Overdue
BIL0015192,7363-QTBIW,2026-08,2026-08-01,2026-08-16,79.75,0.0,0.0,14.35,94.1,Paid
BIL0015193,4159-NAAIX,2026-08,2026-08-01,2026-08-16,97.45,150.0,25.0,40.04,262.49,Paid
BIL0015194,0971-QIFJK,2026-08,2026-08-01,2026-08-16,24.25,0.0,0.0,4.37,28.62,Paid
BIL0015195,9397-TZSHA,2026-08,2026-08-01,2026-08-16,24.6,0.0,50.0,0.0,0.0,Paid
BIL0015196,3391-JSQEW,2026-08,2026-08-01,2026-08-16,50.15,50.0,25.0,13.53,88.68,Pending
BIL0015197,0343-QLUZP,2026-08,2026-08-01,2026-08-16,39.6,0.0,25.0,2.63,17.23,Paid
BIL0015198,9763-PDTKK,2026-08,2026-08-01,2026-08-16,94.4,150.0,0.0,43.99,288.39,Paid
BIL0015199,2176-LVPNX,2026-08,2026-08-01,2026-08-16,89.85,0.0,50.0,7.17,47.02,Paid
BIL0015200,7627-JKIAZ,2026-08,2026-08-01,2026-08-16,78.95,150.0,0.0,41.21,270.16,Paid
BIL0015201,3312-UUMZW,2026-08,2026-08-01,2026-08-16,98.85,0.0,0.0,17.79,116.64,Paid
BIL0015202,1271-UODNO,2026-08,2026-08-01,2026-08-16,53.85,150.0,0.0,36.69,240.54,Paid
BIL0015203,8461-EFQYM,2026-08,2026-08-01,2026-08-16,24.25,0.0,50.0,0.0,0.0,Paid
BIL0015204,6900-RBKER,2026-08,2026-08-01,2026-08-16,89.45,0.0,50.0,7.1,46.55,Paid
BIL0015205,6891-JPYFF,2026-08,2026-08-01,2026-08-16,105.25,0.0,25.0,14.45,94.7,Paid
BIL0015206,1459-QNFQT,2026-08,2026-08-01,2026-08-16,59.5,0.0,0.0,10.71,70.21,Paid
BIL0015207,1047-NNCBF,2026-08,2026-08-01,2026-08-16,70.55,50.0,0.0,21.7,142.25,Paid
BIL0015208,3696-XRIEN,2026-08,2026-08-01,2026-08-16,82.5,0.0,50.0,5.85,38.35,Pending
BIL0015209,4081-DYXAV,2026-08,2026-08-01,2026-08-16,44.85,0.0,25.0,3.57,23.42,Paid
BIL0015210,0074-HDKDG,2026-08,2026-08-01,2026-08-16,61.6,0.0,0.0,11.09,72.69,Paid
BIL0015211,8791-GFXLZ,2026-08,2026-08-01,2026-08-16,49.05,150.0,0.0,35.83,234.88,Pending
BIL0015212,8111-SLLHI,2026-08,2026-08-01,2026-08-16,105.65,150.0,50.0,37.02,242.67,Paid
BIL0015213,0927-LCSMG,2026-08,2026-08-01,2026-08-16,74.65,0.0,25.0,8.94,58.59,Paid
BIL0015214,9330-DHBFL,2026-08,2026-08-01,2026-08-16,66.25,150.0,50.0,29.92,196.17,Paid
BIL0015215,0098-BOWSO,2026-08,2026-08-01,2026-08-16,19.4,50.0,25.0,7.99,52.39,Paid
BIL0015216,3452-ABWRL,2026-08,2026-08-01,2026-08-16,86.05,0.0,0.0,15.49,101.54,Paid
BIL0015217,5859-HZYLF,2026-08,2026-08-01,2026-08-16,19.15,100.0,25.0,16.95,111.1,Pending
BIL0015218,8257-RZAHR,2026-08,2026-08-01,2026-08-16,64.7,0.0,25.0,7.15,46.85,Paid
BIL0015219,5293-WXJAK,2026-08,2026-08-01,2026-08-16,104.05,0.0,50.0,9.73,63.78,Paid
BIL0015220,3156-QLHBO,2026-08,2026-08-01,2026-08-16,19.25,0.0,50.0,0.0,0.0,Pending
BIL0015221,2208-NQBCT,2026-08,2026-08-01,2026-08-16,81.95,50.0,0.0,23.75,155.7,Paid
BIL0015222,1779-PWPMG,2026-08,2026-08-01,2026-08-16,114.65,150.0,25.0,43.14,282.79,Paid
BIL0015223,6621-NRZAK,2026-08,2026-08-01,2026-08-16,20.0,0.0,0.0,3.6,23.6,Paid
BIL0015224,0831-JNISG,2026-08,2026-08-01,2026-08-16,19.8,0.0,0.0,3.56,23.36,Paid
BIL0015225,0774-IFUVM,2026-08,2026-08-01,2026-08-16,65.15,0.0,0.0,11.73,76.88,Paid
BIL0015226,3082-WQRVY,2026-08,2026-08-01,2026-08-16,19.65,0.0,0.0,3.54,23.19,Paid
BIL0015227,9553-DLCLU,2026-08,2026-08-01,2026-08-16,88.95,150.0,0.0,43.01,281.96,Paid
BIL0015228,1641-BYBTK,2026-08,2026-08-01,2026-08-16,20.2,100.0,0.0,21.64,141.84,Overdue
BIL0015229,2460-NGXBJ,2026-08,2026-08-01,2026-08-16,75.2,50.0,0.0,22.54,147.74,Paid
BIL0015230,2446-ZKVAF,2026-08,2026-08-01,2026-08-16,56.8,150.0,0.0,37.22,244.02,Paid
BIL0015231,0841-NULXI,2026-08,2026-08-01,2026-08-16,35.55,0.0,0.0,6.4,41.95,Paid
BIL0015232,3522-CDKHF,2026-08,2026-08-01,2026-08-16,75.5,100.0,25.0,27.09,177.59,Paid
BIL0015233,1430-SFQSA,2026-08,2026-08-01,2026-08-16,35.6,100.0,0.0,24.41,160.01,Paid
BIL0015234,0411-EZJZE,2026-08,2026-08-01,2026-08-16,60.25,0.0,25.0,6.34,41.59,Paid
BIL0015235,7851-WZEKY,2026-08,2026-08-01,2026-08-16,95.15,0.0,50.0,8.13,53.28,Paid
BIL0015236,8844-TONUD,2026-08,2026-08-01,2026-08-16,96.65,0.0,25.0,12.9,84.55,Paid
BIL0015237,8807-ARQET,2026-08,2026-08-01,2026-08-16,40.35,0.0,0.0,7.26,47.61,Paid
BIL0015238,8992-CEUEN,2026-08,2026-08-01,2026-08-16,18.85,0.0,0.0,3.39,22.24,Paid
BIL0015239,4320-QMLLA,2026-08,2026-08-01,2026-08-16,54.85,0.0,0.0,9.87,64.72,Paid
BIL0015240,8777-PVYGU,2026-08,2026-08-01,2026-08-16,64.3,0.0,25.0,7.07,46.37,Paid
BIL0015241,8292-ITGYJ,2026-08,2026-08-01,2026-08-16,24.65,0.0,50.0,0.0,0.0,Paid
BIL0015242,6870-ZWMNX,2026-08,2026-08-01,2026-08-16,76.1,0.0,0.0,13.7,89.8,Paid
BIL0015243,0621-CXBKL,2026-08,2026-08-01,2026-08-16,18.7,50.0,50.0,3.37,22.07,Paid
BIL0015244,5268-DSMNQ,2026-08,2026-08-01,2026-08-16,97.95,100.0,0.0,35.63,233.58,Paid
BIL0015245,5334-JLAXU,2026-08,2026-08-01,2026-08-16,94.1,0.0,0.0,16.94,111.04,Paid
BIL0015246,4086-YQSNZ,2026-08,2026-08-01,2026-08-16,80.4,0.0,50.0,5.47,35.87,Paid
BIL0015247,6242-MBHPK,2026-08,2026-08-01,2026-08-16,95.1,0.0,25.0,12.62,82.72,Paid
BIL0015248,5868-CZJDR,2026-08,2026-08-01,2026-08-16,31.35,0.0,25.0,1.14,7.49,Paid
BIL0015249,9359-UGBTK,2026-08,2026-08-01,2026-08-16,72.35,0.0,25.0,8.52,55.87,Paid
BIL0015250,0135-NMXAP,2026-08,2026-08-01,2026-08-16,89.75,0.0,25.0,11.65,76.4,Paid
BIL0015251,4782-OSFXZ,2026-08,2026-08-01,2026-08-16,82.7,0.0,25.0,10.39,68.09,Paid
BIL0015252,6479-OAUSD,2026-08,2026-08-01,2026-08-16,19.9,150.0,0.0,30.58,200.48,Paid
BIL0015253,7129-ACFOG,2026-08,2026-08-01,2026-08-16,53.8,0.0,0.0,9.68,63.48,Paid
BIL0015254,4189-NAKJS,2026-08,2026-08-01,2026-08-16,51.55,0.0,50.0,0.28,1.83,Paid
BIL0015255,5562-BETPV,2026-08,2026-08-01,2026-08-16,19.65,0.0,0.0,3.54,23.19,Paid
BIL0015256,1282-IHQAC,2026-08,2026-08-01,2026-08-16,44.05,50.0,0.0,16.93,110.98,Paid
BIL0015257,9127-FHJBZ,2026-08,2026-08-01,2026-08-16,114.0,0.0,50.0,11.52,75.52,Paid
BIL0015258,6270-OMFIW,2026-08,2026-08-01,2026-08-16,94.4,0.0,50.0,7.99,52.39,Paid
BIL0015259,1641-RQDAY,2026-08,2026-08-01,2026-08-16,100.4,100.0,0.0,36.07,236.47,Pending
BIL0015260,0107-WESLM,2026-08,2026-08-01,2026-08-16,19.85,0.0,50.0,0.0,0.0,Paid
BIL0015261,6994-ORCWG,2026-08,2026-08-01,2026-08-16,54.25,100.0,50.0,18.77,123.02,Paid
BIL0015262,1346-UFHAX,2026-08,2026-08-01,2026-08-16,80.0,0.0,0.0,14.4,94.4,Paid
BIL0015263,3992-YWPKO,2026-08,2026-08-01,2026-08-16,109.9,150.0,0.0,46.78,306.68,Paid
BIL0015264,2933-XEUJM,2026-08,2026-08-01,2026-08-16,79.2,100.0,0.0,32.26,211.46,Paid
BIL0015265,0125-LZQXK,2026-08,2026-08-01,2026-08-16,101.35,0.0,25.0,13.74,90.09,Paid
BIL0015266,5461-QKNTN,2026-08,2026-08-01,2026-08-16,94.3,100.0,25.0,30.47,199.77,Paid
BIL0015267,4835-YSJMR,2026-08,2026-08-01,2026-08-16,49.8,0.0,0.0,8.96,58.76,Paid
BIL0015268,8399-YNDCH,2026-08,2026-08-01,2026-08-16,60.05,100.0,25.0,24.31,159.36,Paid
BIL0015269,3164-YAXFY,2026-08,2026-08-01,2026-08-16,53.75,50.0,0.0,18.68,122.43,Paid
BIL0015270,0887-WBJVH,2026-08,2026-08-01,2026-08-16,93.45,150.0,50.0,34.82,228.27,Paid
BIL0015271,4660-IRIBM,2026-08,2026-08-01,2026-08-16,87.9,0.0,0.0,15.82,103.72,Paid
BIL0015272,5673-FSSMF,2026-08,2026-08-01,2026-08-16,60.15,0.0,0.0,10.83,70.98,Paid
BIL0015273,7670-ZBPOQ,2026-08,2026-08-01,2026-08-16,61.05,100.0,25.0,24.49,160.54,Paid
BIL0015274,8089-UZWLX,2026-08,2026-08-01,2026-08-16,104.05,50.0,50.0,18.73,122.78,Overdue
BIL0015275,0080-OROZO,2026-08,2026-08-01,2026-08-16,99.25,0.0,50.0,8.87,58.12,Paid
BIL0015276,3916-NRPAP,2026-08,2026-08-01,2026-08-16,85.7,0.0,25.0,10.93,71.63,Paid
BIL0015277,6807-SIWJI,2026-08,2026-08-01,2026-08-16,104.85,0.0,0.0,18.87,123.72,Paid
BIL0015278,8221-HVAYI,2026-08,2026-08-01,2026-08-16,69.15,100.0,0.0,30.45,199.6,Paid
BIL0015279,1579-KLYDT,2026-08,2026-08-01,2026-08-16,90.45,50.0,25.0,20.78,136.23,Paid
BIL0015280,5232-NXPAY,2026-08,2026-08-01,2026-08-16,74.45,100.0,0.0,31.4,205.85,Paid
BIL0015281,8967-SZQAS,2026-08,2026-08-01,2026-08-16,50.45,0.0,0.0,9.08,59.53,Paid
BIL0015282,4468-KAZHE,2026-08,2026-08-01,2026-08-16,60.0,150.0,25.0,33.3,218.3,Pending
BIL0015283,0455-ENTCR,2026-08,2026-08-01,2026-08-16,85.25,150.0,0.0,42.34,277.59,Paid
BIL0015284,8944-AILEF,2026-08,2026-08-01,2026-08-16,19.45,0.0,0.0,3.5,22.95,Paid
BIL0015285,5542-NKVRU,2026-08,2026-08-01,2026-08-16,20.75,150.0,50.0,21.73,142.48,Paid
BIL0015286,7126-RBHSD,2026-08,2026-08-01,2026-08-16,78.9,150.0,50.0,32.2,211.1,Paid
BIL0015287,5370-IIVVL,2026-08,2026-08-01,2026-08-16,104.5,0.0,25.0,14.31,93.81,Paid
BIL0015288,6789-HJBWG,2026-08,2026-08-01,2026-08-16,49.4,150.0,25.0,31.39,205.79,Paid
BIL0015289,3927-NLNRY,2026-08,2026-08-01,2026-08-16,94.25,0.0,50.0,7.96,52.21,Pending
BIL0015290,9087-EYCPR,2026-08,2026-08-01,2026-08-16,25.0,0.0,50.0,0.0,0.0,Paid
BIL0015291,6791-YBNAK,2026-08,2026-08-01,2026-08-16,25.55,0.0,25.0,0.1,0.65,Paid
BIL0015292,6358-LYNGM,2026-08,2026-08-01,2026-08-16,74.9,0.0,0.0,13.48,88.38,Paid
BIL0015293,6077-BDPXA,2026-08,2026-08-01,2026-08-16,70.15,0.0,25.0,8.13,53.28,Overdue
BIL0015294,0013-MHZWF,2026-08,2026-08-01,2026-08-16,69.4,50.0,0.0,21.49,140.89,Paid
BIL0015295,5494-HECPR,2026-08,2026-08-01,2026-08-16,80.25,0.0,0.0,14.45,94.7,Paid
BIL0015296,8268-YDIXR,2026-08,2026-08-01,2026-08-16,93.15,0.0,0.0,16.77,109.92,Paid
BIL0015297,9824-BEMCV,2026-08,2026-08-01,2026-08-16,69.0,50.0,0.0,21.42,140.42,Paid
BIL0015298,1373-ORVIZ,2026-08,2026-08-01,2026-08-16,66.35,0.0,0.0,11.94,78.29,Paid
BIL0015299,4291-SHSBH,2026-08,2026-08-01,2026-08-16,69.55,50.0,50.0,12.52,82.07,Paid
BIL0015300,6980-IMXXE,2026-08,2026-08-01,2026-08-16,20.2,0.0,25.0,0.0,0.0,Paid
BIL0015301,9866-QEVEE,2026-08,2026-08-01,2026-08-16,86.0,100.0,0.0,33.48,219.48,Paid
BIL0015302,9897-KXHCM,2026-08,2026-08-01,2026-08-16,80.3,0.0,0.0,14.45,94.75,Paid
BIL0015303,0040-HALCW,2026-08,2026-08-01,2026-08-16,20.4,50.0,25.0,8.17,53.57,Paid
BIL0015304,0784-GTUUK,2026-08,2026-08-01,2026-08-16,23.75,100.0,0.0,22.27,146.02,Paid
BIL0015305,7979-CORPM,2026-08,2026-08-01,2026-08-16,90.55,100.0,0.0,34.3,224.85,Pending
BIL0015306,2294-DMMUS,2026-08,2026-08-01,2026-08-16,70.45,0.0,50.0,3.68,24.13,Paid
BIL0015307,0872-JCPIB,2026-08,2026-08-01,2026-08-16,65.75,100.0,50.0,20.84,136.59,Paid
BIL0015308,3055-MJDSB,2026-08,2026-08-01,2026-08-16,24.6,0.0,0.0,4.43,29.03,Overdue
BIL0015309,9091-WTUUY,2026-08,2026-08-01,2026-08-16,69.25,0.0,0.0,12.46,81.71,Paid
BIL0015310,1618-CFHME,2026-08,2026-08-01,2026-08-16,75.9,0.0,0.0,13.66,89.56,Paid
BIL0015311,3165-HDOEW,2026-08,2026-08-01,2026-08-16,45.85,150.0,0.0,35.25,231.1,Paid
BIL0015312,6581-NQCBA,2026-08,2026-08-01,2026-08-16,49.95,150.0,50.0,26.99,176.94,Paid
BIL0015313,7115-IRDHS,2026-08,2026-08-01,2026-08-16,24.65,100.0,0.0,22.44,147.09,Paid
BIL0015314,8496-DMZUK,2026-08,2026-08-01,2026-08-16,90.4,0.0,25.0,11.77,77.17,Paid
BIL0015315,2040-VZIKE,2026-08,2026-08-01,2026-08-16,100.85,0.0,25.0,13.65,89.5,Paid
BIL0015316,9068-VPWQQ,2026-08,2026-08-01,2026-08-16,75.35,50.0,0.0,22.56,147.91,Paid
BIL0015317,0178-SZBHO,2026-08,2026-08-01,2026-08-16,87.2,100.0,0.0,33.7,220.9,Paid
BIL0015318,0384-RVBPI,2026-08,2026-08-01,2026-08-16,64.4,50.0,0.0,20.59,134.99,Pending
BIL0015319,1689-MRZQR,2026-08,2026-08-01,2026-08-16,78.3,50.0,50.0,14.09,92.39,Pending
BIL0015320,1299-AURJA,2026-08,2026-08-01,2026-08-16,24.7,150.0,0.0,31.45,206.15,Paid
BIL0015321,4525-VZCZG,2026-08,2026-08-01,2026-08-16,105.85,0.0,0.0,19.05,124.9,Paid
BIL0015322,1543-LLLFT,2026-08,2026-08-01,2026-08-16,98.3,0.0,0.0,17.69,115.99,Paid
BIL0015323,5835-BEQEU,2026-08,2026-08-01,2026-08-16,76.95,0.0,50.0,4.85,31.8,Paid
BIL0015324,2788-CJQAQ,2026-08,2026-08-01,2026-08-16,19.45,150.0,25.0,26.0,170.45,Paid
BIL0015325,5565-FILXA,2026-08,2026-08-01,2026-08-16,96.15,100.0,0.0,35.31,231.46,Paid
BIL0015326,0319-QZTCO,2026-08,2026-08-01,2026-08-16,58.7,50.0,0.0,19.57,128.27,Pending
BIL0015327,2120-SMPEX,2026-08,2026-08-01,2026-08-16,20.15,0.0,25.0,0.0,0.0,Paid
BIL0015328,0096-FCPUF,2026-08,2026-08-01,2026-08-16,64.5,0.0,25.0,7.11,46.61,Pending
BIL0015329,0668-OGMHD,2026-08,2026-08-01,2026-08-16,28.5,0.0,50.0,0.0,0.0,Overdue
BIL0015330,5552-ZNFSJ,2026-08,2026-08-01,2026-08-16,45.3,50.0,25.0,12.65,82.95,Paid
BIL0015331,2223-KAGMX,2026-08,2026-08-01,2026-08-16,19.4,0.0,25.0,0.0,0.0,Paid
BIL0015332,6507-ZJSUR,2026-08,2026-08-01,2026-08-16,90.45,150.0,0.0,43.28,283.73,Paid
BIL0015333,9408-HRXRK,2026-08,2026-08-01,2026-08-16,105.15,100.0,0.0,36.93,242.08,Paid
BIL0015334,5593-SUAOO,2026-08,2026-08-01,2026-08-16,83.15,50.0,50.0,14.97,98.12,Paid
BIL0015335,7321-PKUYW,2026-08,2026-08-01,2026-08-16,90.15,150.0,0.0,43.23,283.38,Paid
BIL0015336,2833-SLKDQ,2026-08,2026-08-01,2026-08-16,45.05,0.0,50.0,0.0,0.0,Paid
BIL0015337,6766-HFKLA,2026-08,2026-08-01,2026-08-16,103.2,0.0,50.0,9.58,62.78,Paid
BIL0015338,7595-EUIVN,2026-08,2026-08-01,2026-08-16,75.8,0.0,0.0,13.64,89.44,Paid
BIL0015339,7617-EYGLW,2026-08,2026-08-01,2026-08-16,19.45,50.0,25.0,8.0,52.45,Pending
BIL0015340,2026-TGDHM,2026-08,2026-08-01,2026-08-16,79.3,0.0,0.0,14.27,93.57,Paid
BIL0015341,9220-ZNKJI,2026-08,2026-08-01,2026-08-16,88.8,0.0,25.0,11.48,75.28,Paid
BIL0015342,4030-VPZBD,2026-08,2026-08-01,2026-08-16,30.9,0.0,25.0,1.06,6.96,Pending
BIL0015343,2226-ICFDO,2026-08,2026-08-01,2026-08-16,85.9,0.0,50.0,6.46,42.36,Pending
BIL0015344,0723-VSOBE,2026-08,2026-08-01,2026-08-16,34.2,0.0,50.0,0.0,0.0,Pending
BIL0015345,5529-GIBVH,2026-08,2026-08-01,2026-08-16,20.15,0.0,0.0,3.63,23.78,Paid
BIL0015346,4187-CINZD,2026-08,2026-08-01,2026-08-16,95.25,0.0,0.0,17.14,112.39,Paid
BIL0015347,9992-UJOEL,2026-08,2026-08-01,2026-08-16,50.3,100.0,0.0,27.05,177.35,Paid
BIL0015348,4741-WWJQZ,2026-08,2026-08-01,2026-08-16,80.15,50.0,0.0,23.43,153.58,Paid
BIL0015349,6625-UTXEW,2026-08,2026-08-01,2026-08-16,51.25,100.0,0.0,27.22,178.47,Paid
BIL0015350,6818-WOBHJ,2026-08,2026-08-01,2026-08-16,89.6,0.0,0.0,16.13,105.73,Pending
BIL0015351,6244-BESBM,2026-08,2026-08-01,2026-08-16,95.2,0.0,25.0,12.64,82.84,Pending
BIL0015352,1004-NOZNR,2026-08,2026-08-01,2026-08-16,94.8,0.0,50.0,8.06,52.86,Paid
BIL0015353,1251-STYSZ,2026-08,2026-08-01,2026-08-16,80.25,0.0,50.0,5.44,35.69,Paid
BIL0015354,2612-PHGOX,2026-08,2026-08-01,2026-08-16,76.1,0.0,0.0,13.7,89.8,Paid
BIL0015355,2408-TZMJL,2026-08,2026-08-01,2026-08-16,110.15,0.0,0.0,19.83,129.98,Pending
BIL0015356,8480-PPONV,2026-08,2026-08-01,2026-08-16,115.55,100.0,0.0,38.8,254.35,Paid
BIL0015357,8780-IHCRN,2026-08,2026-08-01,2026-08-16,24.65,150.0,0.0,31.44,206.09,Paid
BIL0015358,4598-ZADCK,2026-08,2026-08-01,2026-08-16,53.6,150.0,25.0,32.15,210.75,Paid
BIL0015359,1257-SXUXQ,2026-08,2026-08-01,2026-08-16,19.45,150.0,0.0,30.5,199.95,Paid
BIL0015360,9681-KYGYB,2026-08,2026-08-01,2026-08-16,88.2,150.0,25.0,38.38,251.58,Paid
BIL0015361,7182-OVLBJ,2026-08,2026-08-01,2026-08-16,101.15,0.0,25.0,13.71,89.86,Paid
BIL0015362,5095-ETBRJ,2026-08,2026-08-01,2026-08-16,56.8,0.0,25.0,5.72,37.52,Pending
BIL0015363,7005-CYUIL,2026-08,2026-08-01,2026-08-16,99.4,50.0,25.0,22.39,146.79,Overdue
BIL0015364,4821-WQOYN,2026-08,2026-08-01,2026-08-16,20.1,0.0,0.0,3.62,23.72,Paid
BIL0015365,4730-AWNAU,2026-08,2026-08-01,2026-08-16,60.7,100.0,50.0,19.93,130.63,Paid
BIL0015366,3452-FLHYD,2026-08,2026-08-01,2026-08-16,20.95,150.0,50.0,21.77,142.72,Paid
BIL0015367,2388-LAESQ,2026-08,2026-08-01,2026-08-16,114.85,50.0,25.0,25.17,165.02,Pending
BIL0015368,9531-NSBMR,2026-08,2026-08-01,2026-08-16,19.25,0.0,25.0,0.0,0.0,Paid
BIL0015369,6260-ONULR,2026-08,2026-08-01,2026-08-16,62.8,0.0,0.0,11.3,74.1,Paid
BIL0015370,4389-UEFCZ,2026-08,2026-08-01,2026-08-16,105.5,100.0,0.0,36.99,242.49,Paid
BIL0015371,8711-LOBKY,2026-08,2026-08-01,2026-08-16,19.85,0.0,0.0,3.57,23.42,Paid
BIL0015372,9134-CEQMF,2026-08,2026-08-01,2026-08-16,89.5,100.0,0.0,34.11,223.61,Paid
BIL0015373,8985-OOPOS,2026-08,2026-08-01,2026-08-16,74.1,0.0,50.0,4.34,28.44,Paid
BIL0015374,8800-ZKRFW,2026-08,2026-08-01,2026-08-16,107.5,100.0,50.0,28.35,185.85,Paid
BIL0015375,2616-FLVQC,2026-08,2026-08-01,2026-08-16,19.55,150.0,0.0,30.52,200.07,Overdue
BIL0015376,9968-FFVVH,2026-08,2026-08-01,2026-08-16,68.8,0.0,0.0,12.38,81.18,Paid
BIL0015377,3108-PCCGG,2026-08,2026-08-01,2026-08-16,84.45,50.0,25.0,19.7,129.15,Paid
BIL0015378,7993-PYKOF,2026-08,2026-08-01,2026-08-16,75.0,150.0,0.0,40.5,265.5,Paid
BIL0015379,8390-FESFV,2026-08,2026-08-01,2026-08-16,84.5,0.0,0.0,15.21,99.71,Paid
BIL0015380,3022-BEXHZ,2026-08,2026-08-01,2026-08-16,111.2,0.0,0.0,20.02,131.22,Paid
BIL0015381,5027-XWQHA,2026-08,2026-08-01,2026-08-16,44.75,0.0,25.0,3.55,23.3,Paid
BIL0015382,6248-TKCQV,2026-08,2026-08-01,2026-08-16,80.6,0.0,0.0,14.51,95.11,Paid
BIL0015383,6729-GDNGC,2026-08,2026-08-01,2026-08-16,80.7,0.0,0.0,14.53,95.23,Paid
BIL0015384,6198-ZFIOJ,2026-08,2026-08-01,2026-08-16,75.6,50.0,0.0,22.61,148.21,Paid
BIL0015385,5989-OMNJE,2026-08,2026-08-01,2026-08-16,57.6,150.0,0.0,37.37,244.97,Paid
BIL0015386,4566-QVRRW,2026-08,2026-08-01,2026-08-16,44.05,50.0,0.0,16.93,110.98,Paid
BIL0015387,1291-CUOCY,2026-08,2026-08-01,2026-08-16,110.6,100.0,25.0,33.41,219.01,Paid
BIL0015388,9795-SHUHB,2026-08,2026-08-01,2026-08-16,58.2,150.0,0.0,37.48,245.68,Paid
BIL0015389,3230-IUALN,2026-08,2026-08-01,2026-08-16,81.0,0.0,25.0,10.08,66.08,Paid
BIL0015390,0042-RLHYP,2026-08,2026-08-01,2026-08-16,19.7,0.0,50.0,0.0,0.0,Paid
BIL0015391,8519-IMDHU,2026-08,2026-08-01,2026-08-16,85.6,0.0,25.0,10.91,71.51,Paid
BIL0015392,4945-RVMTE,2026-08,2026-08-01,2026-08-16,59.55,0.0,50.0,1.72,11.27,Paid
BIL0015393,0201-OAMXR,2026-08,2026-08-01,2026-08-16,115.55,0.0,25.0,16.3,106.85,Paid
BIL0015394,1866-NXPSP,2026-08,2026-08-01,2026-08-16,75.55,0.0,25.0,9.1,59.65,Paid
BIL0015395,3372-KWFBM,2026-08,2026-08-01,2026-08-16,86.6,0.0,0.0,15.59,102.19,Paid
BIL0015396,7831-QGOXH,2026-08,2026-08-01,2026-08-16,85.2,150.0,0.0,42.34,277.54,Paid
BIL0015397,6393-WRYZE,2026-08,2026-08-01,2026-08-16,97.65,0.0,50.0,8.58,56.23,Paid
BIL0015398,3941-XTSKM,2026-08,2026-08-01,2026-08-16,45.1,0.0,25.0,3.62,23.72,Paid
BIL0015399,1661-CZBAU,2026-08,2026-08-01,2026-08-16,70.95,150.0,50.0,30.77,201.72,Paid
BIL0015400,6599-RCLCJ,2026-08,2026-08-01,2026-08-16,109.55,100.0,25.0,33.22,217.77,Paid
BIL0015401,9831-BPFRI,2026-08,2026-08-01,2026-08-16,89.55,0.0,25.0,11.62,76.17,Paid
BIL0015402,5158-RIVOP,2026-08,2026-08-01,2026-08-16,20.9,0.0,0.0,3.76,24.66,Paid
BIL0015403,9788-YTFGE,2026-08,2026-08-01,2026-08-16,19.95,0.0,25.0,0.0,0.0,Paid
BIL0015404,9277-JOOMO,2026-08,2026-08-01,2026-08-16,24.6,50.0,0.0,13.43,88.03,Paid
BIL0015405,1907-YLNYW,2026-08,2026-08-01,2026-08-16,66.7,0.0,0.0,12.01,78.71,Paid
BIL0015406,1725-MIMXW,2026-08,2026-08-01,2026-08-16,19.45,100.0,25.0,17.0,111.45,Overdue
BIL0015407,8947-YRTDV,2026-08,2026-08-01,2026-08-16,94.8,50.0,25.0,21.56,141.36,Paid
BIL0015408,3161-ONRWK,2026-08,2026-08-01,2026-08-16,65.85,100.0,0.0,29.85,195.7,Pending
BIL0015409,0114-RSRRW,2026-08,2026-08-01,2026-08-16,19.95,150.0,0.0,30.59,200.54,Paid
BIL0015410,4565-NLZBV,2026-08,2026-08-01,2026-08-16,24.65,100.0,50.0,13.44,88.09,Overdue
BIL0015411,0031-PVLZI,2026-08,2026-08-01,2026-08-16,20.35,0.0,25.0,0.0,0.0,Paid
BIL0015412,7206-GZCDC,2026-08,2026-08-01,2026-08-16,69.25,0.0,0.0,12.46,81.71,Paid
BIL0015413,6682-VCIXC,2026-08,2026-08-01,2026-08-16,51.25,0.0,0.0,9.22,60.47,Paid
BIL0015414,4791-QRGMF,2026-08,2026-08-01,2026-08-16,99.5,0.0,0.0,17.91,117.41,Paid
