usage_id,customer_id,usage_date,tower_id,voice_minutes,data_usage_mb,data_usage_gb,sms_count,is_roaming
USG00010921,0142-GVYSN,2026-08-25,TWR00027,165,1887.51,1.843,0,False
USG00010922,5762-TJXGK,2026-08-25,TWR00038,156,2035.95,1.988,22,False
USG00010923,4049-ZPALD,2026-08-25,TWR00048,24,1592.66,1.555,8,False
USG00010924,5405-ZMYXQ,2026-08-25,TWR00003,32,148.17,0.145,15,False
USG00010925,3845-FXCYS,2026-08-25,TWR00100,101,219.64,0.214,15,False
USG00010926,0235-KGSLC,2026-08-25,TWR00060,118,2266.58,2.213,6,False
USG00010927,0374-AACSZ,2026-08-25,TWR00026,139,1017.85,0.994,9,False
USG00010928,0899-LIIBW,2026-08-25,TWR00028,56,3240.47,3.165,3,False
USG00010929,6890-PFRQX,2026-08-25,TWR00030,158,1499.92,1.465,11,False
USG00010930,3722-WPXTK,2026-08-25,TWR00089,141,3750.2,3.662,0,False
USG00010931,6646-QVXLR,2026-08-25,TWR00050,175,170.47,0.166,4,False
USG00010932,2831-EBWRN,2026-08-25,TWR00053,19,59.82,0.058,4,True
USG00010933,4451-RWASJ,2026-08-25,TWR00069,15,946.89,0.925,19,False
USG00010934,4636-OLWOE,2026-08-25,TWR00014,178,1869.61,1.826,0,False
USG00010935,7255-SSFBC,2026-08-25,TWR00011,154,542.12,0.529,12,False
USG00010936,6198-ZFIOJ,2026-08-25,TWR00071,134,3541.13,3.458,3,False
USG00010937,6496-SLWHQ,2026-08-25,TWR00081,146,3979.27,3.886,25,False
USG00010938,1602-IJQQE,2026-08-25,TWR00072,46,4072.51,3.977,17,False
USG00010939,3620-MWJNE,2026-08-25,TWR00050,41,3981.0,3.888,3,False
USG00010940,2446-PLQVO,2026-08-25,TWR00002,95,3604.85,3.52,17,True
USG00010941,5567-GZKQY,2026-08-25,TWR00020,95,4178.22,4.08,23,False
USG00010942,7851-WZEKY,2026-08-25,TWR00041,161,4226.48,4.127,2,False
USG00010943,3645-DEYGF,2026-08-25,TWR00029,38,803.7,0.785,8,False
USG00010944,8029-XYPWT,2026-08-25,TWR00055,61,2791.43,2.726,0,False
USG00010945,7625-XCQRH,2026-08-25,TWR00026,41,2849.67,2.783,21,False
USG00010946,4973-RLZVI,2026-08-25,TWR00043,125,3670.3,3.584,7,True
USG00010947,8201-AAXCB,2026-08-25,TWR00024,139,3456.96,3.376,14,False
USG00010948,2038-LLMLM,2026-08-25,TWR00039,7,2373.34,2.318,4,True
USG00010949,7250-EQKIY,2026-08-25,TWR00001,76,886.3,0.866,5,True
USG00010950,7089-RKVSZ,2026-08-25,TWR00060,88,2505.6,2.447,3,False
USG00010951,0345-HKJVM,2026-08-25,TWR00099,83,3702.52,3.616,10,False
USG00010952,3038-PQIUY,2026-08-25,TWR00036,30,1040.94,1.017,6,False
USG00010953,5811-IWXYM,2026-08-25,TWR00011,122,495.42,0.484,10,False
USG00010954,1561-BWHIN,2026-08-25,TWR00100,101,3845.81,3.756,10,False
USG00010955,0082-LDZUE,2026-08-25,TWR00027,176,2823.59,2.757,21,True
USG00010956,7088-FBAWU,2026-08-25,TWR00055,79,1140.28,1.114,17,True
USG00010957,5099-BAILX,2026-08-25,TWR00025,144,561.46,0.548,20,False
USG00010958,1816-FLZDK,2026-08-25,TWR00004,67,2290.21,2.237,9,False
USG00010959,4074-SJFFA,2026-08-25,TWR00086,8,641.76,0.627,0,False
USG00010960,8406-LNMHF,2026-08-25,TWR00002,163,4032.77,3.938,12,False
USG00010961,6408-OTUBZ,2026-08-25,TWR00046,169,3898.56,3.807,23,False
USG00010962,4137-JOPHL,2026-08-25,TWR00063,62,3801.17,3.712,6,False
USG00010963,8344-WFMFH,2026-08-25,TWR00099,47,3427.5,3.347,0,False
USG00010964,9220-CXRSC,2026-08-25,TWR00052,157,1259.22,1.23,10,False
USG00010965,0684-AOSIH,2026-08-25,TWR00003,146,317.83,0.31,20,False
USG00010966,5820-PTRYM,2026-08-25,TWR00008,18,3552.55,3.469,8,False
USG00010967,9150-KPBJQ,2026-08-25,TWR00077,143,409.82,0.4,23,False
USG00010968,4660-IRIBM,2026-08-25,TWR00052,5,2613.49,2.552,24,False
USG00010969,3823-KYNQY,2026-08-25,TWR00034,70,1173.71,1.146,24,False
USG00010970,7688-AWMDX,2026-08-25,TWR00070,69,1340.45,1.309,12,False
USG00010971,2260-USTRB,2026-08-25,TWR00099,31,3638.7,3.553,16,False
USG00010972,5141-ZUVBH,2026-08-25,TWR00065,67,2124.29,2.075,13,False
USG00010973,0221-NAUXK,2026-08-25,TWR00010,19,2479.04,2.421,16,False
USG00010974,5701-GUXDC,2026-08-25,TWR00061,44,3003.03,2.933,21,False
USG00010975,7169-YWAMK,2026-08-25,TWR00051,93,460.98,0.45,20,False
USG00010976,2225-ZRGSG,2026-08-25,TWR00070,84,3111.68,3.039,5,False
USG00010977,6521-YYTYI,2026-08-25,TWR00030,178,797.06,0.778,25,False
USG00010978,8792-AOROI,2026-08-25,TWR00057,8,1817.2,1.775,14,False
USG00010979,5916-QEWPT,2026-08-25,TWR00097,103,2707.72,2.644,3,True
USG00010980,3115-JPJDD,2026-08-25,TWR00052,120,1712.28,1.672,0,False
USG00010981,0036-IHMOT,2026-08-25,TWR00075,146,1925.84,1.881,20,False
USG00010982,2400-FEQME,2026-08-25,TWR00018,96,1755.84,1.715,18,False
USG00010983,0201-OAMXR,2026-08-25,TWR00090,1,3214.25,3.139,21,False
USG00010984,7469-LKBCI,2026-08-25,TWR00029,136,398.09,0.389,16,False
USG00010985,8660-BUETV,2026-08-25,TWR00036,118,3961.53,3.869,14,True
USG00010986,5474-LAMUQ,2026-08-25,TWR00043,122,4100.73,4.005,8,False
USG00010987,3672-YITQD,2026-08-25,TWR00007,44,2686.89,2.624,12,False
USG00010988,0634-SZPQA,2026-08-25,TWR00030,139,1506.39,1.471,12,False
USG00010989,4741-WWJQZ,2026-08-25,TWR00074,139,3848.37,3.758,2,True
USG00010990,1965-DDBWU,2026-08-25,TWR00058,147,2303.41,2.249,7,False
USG00010991,5199-FPUSP,2026-08-25,TWR00013,168,1866.36,1.823,19,False
USG00010992,0812-WUPTB,2026-08-25,TWR00009,15,460.19,0.449,7,False
USG00010993,8067-NIOYM,2026-08-25,TWR00038,50,1119.3,1.093,12,False
USG00010994,4628-WQCQQ,2026-08-25,TWR00035,3,4409.63,4.306,13,False
USG00010995,6993-OHLXR,2026-08-25,TWR00051,167,3400.24,3.321,11,False
USG00010996,9619-GSATL,2026-08-25,TWR00073,126,2639.87,2.578,15,True
USG00010997,3307-TLCUD,2026-08-25,TWR00045,145,200.27,0.196,15,False
USG00010998,6114-TCFID,2026-08-25,TWR00019,6,3123.68,3.05,3,False
USG00010999,5135-GRQJV,2026-08-25,TWR00084,147,742.62,0.725,11,True
USG00011000,8606-CIQUL,2026-08-25,TWR00040,33,3319.58,3.242,3,False
USG00011001,3745-HRPHI,2026-08-25,TWR00026,102,625.02,0.61,21,True
USG00011002,1761-AEZZR,2026-08-25,TWR00096,66,2275.51,2.222,9,False
USG00011003,3318-OSATS,2026-08-25,TWR00001,169,3630.54,3.545,6,False
USG00011004,9070-BCKQP,2026-08-25,TWR00085,56,2813.09,2.747,2,True
USG00011005,8668-KNZTI,2026-08-25,TWR00074,123,2376.38,2.321,16,False
USG00011006,4770-UEZOX,2026-08-25,TWR00019,140,2807.09,2.741,3,True
USG00011007,7883-ROJOC,2026-08-25,TWR00045,104,471.23,0.46,15,False
USG00011008,1930-QPBVZ,2026-08-25,TWR00019,107,3928.52,3.836,8,False
USG00011009,0266-GMEAO,2026-08-25,TWR00025,144,1523.43,1.488,5,True
USG00011010,3665-JATSN,2026-08-25,TWR00007,30,4264.47,4.165,8,True
USG00011011,8144-DGHXP,2026-08-25,TWR00003,96,689.52,0.673,15,False
USG00011012,8286-AFUYI,2026-08-25,TWR00026,29,2462.11,2.404,7,False
USG00011013,1465-LNTLJ,2026-08-25,TWR00015,159,251.72,0.246,18,False
USG00011014,9173-IVZVP,2026-08-25,TWR00069,118,3603.81,3.519,9,False
USG00011015,7253-UVNDW,2026-08-25,TWR00058,62,3452.71,3.372,20,False
USG00011016,4816-OKWNX,2026-08-25,TWR00001,12,3721.62,3.634,11,False
USG00011017,3030-YZADT,2026-08-25,TWR00010,69,2845.99,2.779,8,False
USG00011018,9430-NKQLY,2026-08-25,TWR00069,121,982.32,0.959,24,False
USG00011019,0480-BIXDE,2026-08-25,TWR00071,56,3251.97,3.176,10,False
USG00011020,1850-AKQEP,2026-08-25,TWR00065,82,3758.35,3.67,21,False
USG00011021,5133-VRSAB,2026-08-25,TWR00070,130,1415.78,1.383,12,False
USG00011022,0374-FIUCA,2026-08-25,TWR00016,13,966.55,0.944,3,False
USG00011023,9741-YLNTD,2026-08-25,TWR00015,23,2538.28,2.479,14,False
USG00011024,1057-FOGLZ,2026-08-25,TWR00087,160,1630.44,1.592,18,False
USG00011025,4791-QRGMF,2026-08-25,TWR00018,44,2517.19,2.458,5,False
USG00011026,7013-PSXHK,2026-08-25,TWR00053,22,1202.19,1.174,8,False
USG00011027,8261-GWDBQ,2026-08-25,TWR00093,60,1769.99,1.729,24,False
USG00011028,2606-RMDHZ,2026-08-25,TWR00100,174,1855.08,1.812,4,False
USG00011029,4815-TUMEQ,2026-08-25,TWR00030,113,1152.94,1.126,25,False
USG00011030,2233-TXSIU,2026-08-25,TWR00049,152,3023.58,2.953,24,False
USG00011031,9424-CMPOG,2026-08-25,TWR00027,73,1052.03,1.027,21,False
USG00011032,5622-UEJFI,2026-08-25,TWR00058,84,1109.55,1.084,22,False
USG00011033,6048-UWKAL,2026-08-25,TWR00001,16,2381.96,2.326,20,False
USG00011034,3132-TVFDZ,2026-08-25,TWR00088,65,866.74,0.846,14,False
USG00011035,1415-YFWLT,2026-08-25,TWR00017,117,3224.01,3.148,16,False
USG00011036,9593-CVZKR,2026-08-25,TWR00007,98,3571.25,3.488,21,False
USG00011037,5307-DZCVC,2026-08-25,TWR00094,69,1417.85,1.385,13,False
USG00011038,5846-ABOBJ,2026-08-25,TWR00057,35,3511.98,3.43,21,False
USG00011039,3967-VQOGC,2026-08-25,TWR00041,106,386.91,0.378,13,False
USG00011040,8073-IJDCM,2026-08-25,TWR00036,16,170.83,0.167,6,False
USG00011041,1728-CXQBE,2026-08-25,TWR00012,87,2956.47,2.887,23,False
USG00011042,7101-HRBLJ,2026-08-25,TWR00100,87,210.5,0.206,11,False
USG00011043,2382-BCKQJ,2026-08-25,TWR00012,133,2722.05,2.658,14,False
USG00011044,8125-QPFJD,2026-08-25,TWR00017,88,1546.68,1.51,9,False
USG00011045,4373-MAVJG,2026-08-25,TWR00070,100,894.43,0.873,14,False
USG00011046,6253-GNHWH,2026-08-25,TWR00039,145,3997.32,3.904,8,True
USG00011047,1448-CYWKC,2026-08-25,TWR00056,85,1270.3,1.241,9,False
USG00011048,5044-XDPYX,2026-08-25,TWR00008,20,1311.78,1.281,8,True
USG00011049,7964-VEXDG,2026-08-25,TWR00033,69,2192.86,2.141,6,False
USG00011050,2357-COQEK,2026-08-25,TWR00062,153,388.16,0.379,24,False
USG00011051,3714-NTNFO,2026-08-25,TWR00023,124,2376.08,2.32,8,False
USG00011052,1153-GNOLC,2026-08-25,TWR00021,2,3361.47,3.283,17,True
USG00011053,3936-QQFLL,2026-08-25,TWR00063,81,1870.13,1.826,20,False
USG00011054,8652-YHIYU,2026-08-25,TWR00089,95,1131.75,1.105,4,False
USG00011055,9052-DHNKM,2026-08-25,TWR00029,31,1815.89,1.773,2,True
USG00011056,7577-SWIFR,2026-08-25,TWR00041,147,4341.67,4.24,10,False
USG00011057,0804-YGEQV,2026-08-25,TWR00050,125,104.45,0.102,1,False
USG00011058,7969-AULMZ,2026-08-25,TWR00029,138,4497.82,4.392,3,False
USG00011059,1257-SXUXQ,2026-08-25,TWR00054,156,3482.0,3.4,1,False
USG00011060,1839-UMACK,2026-08-25,TWR00088,165,1766.68,1.725,24,False
USG00011061,4020-KIUDI,2026-08-25,TWR00039,58,2091.35,2.042,15,False
USG00011062,1455-HFBXA,2026-08-25,TWR00084,35,1599.36,1.562,6,True
USG00011063,0722-SVSFK,2026-08-25,TWR00016,170,2435.63,2.379,12,False
USG00011064,4641-FROLU,2026-08-25,TWR00096,57,4322.97,4.222,21,False
USG00011065,4080-IIARD,2026-08-25,TWR00059,83,154.4,0.151,7,False
USG00011066,2359-QWQUL,2026-08-25,TWR00097,60,182.03,0.178,16,False
USG00011067,2075-RMJIK,2026-08-25,TWR00100,159,3121.38,3.048,20,False
USG00011068,9734-YWGEX,2026-08-25,TWR00061,31,3649.31,3.564,16,True
USG00011069,9938-PRCVK,2026-08-25,TWR00052,171,218.09,0.213,9,False
USG00011070,3400-ESFUW,2026-08-25,TWR00084,135,1487.1,1.452,24,True
USG00011071,8048-DSDFQ,2026-08-25,TWR00060,69,1231.49,1.203,15,False
USG00011072,9174-FKWZE,2026-08-25,TWR00070,9,2716.9,2.653,3,False
USG00011073,0968-GSIKN,2026-08-25,TWR00089,51,1333.29,1.302,23,False
USG00011074,9917-KWRBE,2026-08-25,TWR00005,70,4200.84,4.102,20,False
USG00011075,6017-PPLPX,2026-08-25,TWR00078,107,2246.63,2.194,17,False
USG00011076,0218-QNVAS,2026-08-25,TWR00099,14,1005.53,0.982,18,False
USG00011077,5356-RHIPP,2026-08-25,TWR00073,2,86.5,0.084,15,False
USG00011078,3865-QBWSJ,2026-08-25,TWR00004,136,1177.7,1.15,16,False
USG00011079,6618-RYATB,2026-08-25,TWR00048,91,1964.29,1.918,12,True
USG00011080,4390-KYULV,2026-08-25,TWR00037,89,1759.88,1.719,4,False
USG00011081,5127-BZENZ,2026-08-25,TWR00041,142,4323.13,4.222,14,False
USG00011082,3841-NFECX,2026-08-25,TWR00017,133,989.43,0.966,12,False
USG00011083,3750-RNQKR,2026-08-25,TWR00098,88,1455.81,1.422,15,False
USG00011084,6873-UDNLD,2026-08-25,TWR00020,111,4482.27,4.377,21,True
USG00011085,9297-FVVDH,2026-08-25,TWR00079,34,385.25,0.376,20,False
USG00011086,6579-JPICP,2026-08-25,TWR00039,102,3699.35,3.613,19,False
USG00011087,5857-TYBCJ,2026-08-25,TWR00033,3,2252.9,2.2,1,False
USG00011088,1328-EUZHC,2026-08-25,TWR00098,57,2280.3,2.227,20,False
USG00011089,8108-UXRQN,2026-08-25,TWR00031,51,1980.77,1.934,8,False
USG00011090,3274-NSDWE,2026-08-25,TWR00076,104,1035.92,1.012,23,False
USG00011091,6481-ESCNL,2026-08-25,TWR00041,128,3121.81,3.049,17,False
USG00011092,1347-KTTTA,2026-08-25,TWR00033,89,150.33,0.147,8,False
USG00011093,7925-PNRGI,2026-08-25,TWR00088,53,945.94,0.924,18,False
USG00011094,9362-MWODR,2026-08-25,TWR00041,143,4332.25,4.231,16,False
USG00011095,3545-CNWRG,2026-08-25,TWR00045,116,683.24,0.667,19,False
USG00011096,1925-TIBLE,2026-08-25,TWR00091,90,2288.74,2.235,10,False
USG00011097,3810-DVDQQ,2026-08-25,TWR00065,2,3937.31,3.845,1,False
USG00011098,1600-DILPE,2026-08-25,TWR00070,115,2794.81,2.729,4,True
USG00011099,3648-GZPHF,2026-08-25,TWR00016,127,2704.22,2.641,8,False
USG00011100,0733-VUNUW,2026-08-25,TWR00034,13,800.0,0.781,17,False
USG00011101,8597-CTXVJ,2026-08-25,TWR00017,107,1974.17,1.928,22,False
USG00011102,6317-YPKDH,2026-08-25,TWR00042,74,1870.05,1.826,4,False
USG00011103,9746-MDMBK,2026-08-25,TWR00031,78,2433.16,2.376,10,False
USG00011104,3891-NLXJB,2026-08-25,TWR00047,155,2390.15,2.334,13,False
USG00011105,4079-VTGLK,2026-08-25,TWR00014,143,1626.57,1.588,14,False
USG00011106,5018-HEKFO,2026-08-25,TWR00027,85,1630.08,1.592,1,False
USG00011107,6993-YCOBK,2026-08-25,TWR00001,7,3843.01,3.753,22,False
USG00011108,4781-ZXYGU,2026-08-25,TWR00014,63,4339.72,4.238,24,False
USG00011109,8631-XVRZL,2026-08-25,TWR00001,179,3934.04,3.842,7,False
USG00011110,3458-IDMFK,2026-08-25,TWR00080,40,1375.42,1.343,17,False
USG00011111,5565-FILXA,2026-08-25,TWR00003,155,1052.36,1.028,7,False
USG00011112,8087-LGYHQ,2026-08-25,TWR00090,81,2808.31,2.742,17,False
USG00011113,2348-KCJLT,2026-08-25,TWR00076,62,1724.54,1.684,4,True
USG00011114,7426-WEIJX,2026-08-25,TWR00031,134,444.36,0.434,21,False
USG00011115,5527-ACHSO,2026-08-25,TWR00095,111,878.44,0.858,16,False
USG00011116,7876-DNYAP,2026-08-25,TWR00021,85,2731.39,2.667,25,False
USG00011117,9504-YAZWB,2026-08-25,TWR00060,68,1260.44,1.231,3,False
USG00011118,5084-OOVCJ,2026-08-25,TWR00026,36,556.4,0.543,17,False
USG00011119,8705-DWKTI,2026-08-25,TWR00093,146,1711.9,1.672,18,False
USG00011120,5649-TJHOV,2026-08-25,TWR00030,35,1713.14,1.673,18,False
USG00011121,7994-XIRTR,2026-08-25,TWR00021,9,456.85,0.446,25,True
USG00011122,8570-KLJYJ,2026-08-25,TWR00022,109,1399.93,1.367,12,False
USG00011123,6746-WAUWT,2026-08-25,TWR00084,179,3742.54,3.655,2,False
USG00011124,5550-VFRLC,2026-08-25,TWR00044,166,1515.4,1.48,22,True
USG00011125,0820-FNRNX,2026-08-25,TWR00080,118,3886.46,3.795,17,False
USG00011126,7621-VPNET,2026-08-25,TWR00078,15,779.92,0.762,21,False
USG00011127,3259-QMXUN,2026-08-25,TWR00015,83,51.52,0.05,25,True
USG00011128,4682-BLBUC,2026-08-25,TWR00034,155,484.96,0.474,9,False
USG00011129,9611-CTWIH,2026-08-25,TWR00068,171,2238.14,2.186,18,False
USG00011130,4547-KQRTM,2026-08-25,TWR00099,111,1886.36,1.842,17,False
USG00011131,2996-XAUVF,2026-08-25,TWR00079,159,1999.52,1.953,2,False
USG00011132,4588-YBNIB,2026-08-25,TWR00026,85,2374.8,2.319,12,False
USG00011133,2977-CEBSX,2026-08-25,TWR00090,178,144.94,0.142,4,False
USG00011134,0376-YMCJC,2026-08-25,TWR00037,12,1874.53,1.831,8,False
USG00011135,4654-DLAMQ,2026-08-25,TWR00079,31,1323.4,1.292,23,False
USG00011136,0772-GYEQQ,2026-08-25,TWR00055,153,1568.16,1.531,6,False
USG00011137,6202-JVYEU,2026-08-25,TWR00074,39,1098.44,1.073,12,True
USG00011138,8562-GHPPI,2026-08-25,TWR00062,167,2266.59,2.213,8,False
USG00011139,0685-MLYYM,2026-08-25,TWR00081,63,3425.53,3.345,0,False
USG00011140,2946-KIQSP,2026-08-25,TWR00064,6,1628.23,1.59,25,False
USG00011141,8696-JKZNU,2026-08-25,TWR00094,60,631.66,0.617,23,True
USG00011142,1621-YNCJH,2026-08-25,TWR00056,127,1150.03,1.123,23,False
USG00011143,3329-WDIOK,2026-08-25,TWR00044,99,2925.9,2.857,20,False
USG00011144,9018-PCIOK,2026-08-25,TWR00023,121,1956.01,1.91,13,False
USG00011145,4566-GOLUK,2026-08-25,TWR00005,24,1259.66,1.23,25,False
USG00011146,0871-OPBXW,2026-08-25,TWR00040,139,2100.13,2.051,6,False
USG00011147,9435-JMLSX,2026-08-25,TWR00042,171,883.49,0.863,6,False
USG00011148,6368-TZZDT,2026-08-25,TWR00067,6,2425.34,2.368,2,False
USG00011149,2969-WGHQO,2026-08-25,TWR00025,49,1442.36,1.409,24,False
USG00011150,0107-YHINA,2026-08-25,TWR00090,170,1695.14,1.655,5,False
USG00011151,8262-COGGB,2026-08-25,TWR00074,28,2182.34,2.131,2,False
USG00011152,6952-OMNWB,2026-08-25,TWR00015,128,2377.41,2.322,18,False
USG00011153,8421-WZOOW,2026-08-25,TWR00001,150,2954.98,2.886,25,False
USG00011154,3134-DSHVC,2026-08-25,TWR00095,36,3322.78,3.245,11,False
USG00011155,1346-PJWTK,2026-08-25,TWR00055,99,4355.28,4.253,15,False
USG00011156,1195-OIYEJ,2026-08-25,TWR00028,32,200.58,0.196,10,False
USG00011157,4909-JOUPP,2026-08-25,TWR00012,15,184.83,0.18,0,False
USG00011158,7794-JASDG,2026-08-25,TWR00014,98,932.7,0.911,16,False
USG00011159,2254-DLXRI,2026-08-25,TWR00019,105,2417.25,2.361,8,False
USG00011160,3717-OFRTN,2026-08-25,TWR00037,159,911.95,0.891,6,False
USG00011161,0895-UADGO,2026-08-25,TWR00002,103,297.23,0.29,20,False
USG00011162,2908-ZTPNF,2026-08-25,TWR00068,16,1992.99,1.946,6,False
USG00011163,5261-QSHQM,2026-08-25,TWR00038,153,499.28,0.488,3,True
USG00011164,5515-AKOAJ,2026-08-25,TWR00013,2,2877.1,2.81,1,False
USG00011165,3162-ZJZFU,2026-08-25,TWR00040,151,379.77,0.371,16,False
USG00011166,3768-NLUBH,2026-08-25,TWR00047,151,1797.2,1.755,23,False
USG00011167,8896-RAZCR,2026-08-25,TWR00033,52,2775.16,2.71,9,False
USG00011168,3627-FCRDW,2026-08-25,TWR00036,71,465.21,0.454,4,False
USG00011169,7596-ZYWBB,2026-08-25,TWR00004,63,259.04,0.253,23,False
USG00011170,9467-ROOLM,2026-08-25,TWR00089,17,2870.11,2.803,12,False
USG00011171,7369-TRPFD,2026-08-25,TWR00086,161,2094.57,2.045,22,False
USG00011172,9640-ZSLDC,2026-08-25,TWR00011,21,352.89,0.345,14,False
USG00011173,7821-DPRQE,2026-08-25,TWR00004,129,1114.91,1.089,8,False
USG00011174,7083-MIOPC,2026-08-25,TWR00071,130,1943.8,1.898,20,False
USG00011175,5671-UUNXD,2026-08-25,TWR00063,104,1251.64,1.222,17,False
USG00011176,6960-HVYXR,2026-08-25,TWR00035,159,4148.67,4.051,6,False
USG00011177,1237-WIYYZ,2026-08-25,TWR00091,95,2646.72,2.585,0,False
USG00011178,4795-WRNVT,2026-08-25,TWR00052,122,357.57,0.349,2,False
USG00011179,4139-JPIAM,2026-08-25,TWR00100,97,604.45,0.59,25,False
USG00011180,7599-FKVXZ,2026-08-25,TWR00083,149,516.81,0.505,13,False
USG00011181,1830-IPXVJ,2026-08-25,TWR00032,133,1560.19,1.524,8,False
USG00011182,7980-MHFLQ,2026-08-25,TWR00019,16,2265.61,2.213,7,False
USG00011183,7550-WIQVA,2026-08-25,TWR00032,91,1035.14,1.011,6,True
USG00011184,2868-SNELZ,2026-08-25,TWR00085,51,1994.37,1.948,12,False
USG00011185,1915-OAKWD,2026-08-25,TWR00071,143,146.08,0.143,22,False
USG00011186,4905-JEFDW,2026-08-25,TWR00080,116,406.16,0.397,10,False
USG00011187,3557-HTYWR,2026-08-25,TWR00014,82,4193.85,4.096,5,False
USG00011188,2232-DMLXU,2026-08-25,TWR00067,64,906.97,0.886,5,True
USG00011189,9818-XQCUV,2026-08-25,TWR00018,101,212.19,0.207,4,False
USG00011190,3429-IFLEM,2026-08-25,TWR00083,168,2398.82,2.343,11,False
USG00011191,3814-MLAXC,2026-08-25,TWR00057,96,2768.17,2.703,20,False
USG00011192,1622-HSHSF,2026-08-25,TWR00091,39,3281.67,3.205,4,False
USG00011193,6261-LHRTG,2026-08-25,TWR00011,153,2847.84,2.781,11,False
USG00011194,2773-MADBQ,2026-08-25,TWR00052,149,130.13,0.127,15,False
USG00011195,7614-QVWQL,2026-08-25,TWR00048,10,340.22,0.332,4,False
USG00011196,4707-YNOQA,2026-08-25,TWR00075,21,920.13,0.899,10,False
USG00011197,6598-RFFVI,2026-08-25,TWR00057,15,4450.69,4.346,24,False
USG00011198,8327-LZKAS,2026-08-25,TWR00030,158,3752.0,3.664,10,False
USG00011199,2369-UAPKZ,2026-08-25,TWR00067,3,1413.06,1.38,24,False
USG00011200,6248-TKCQV,2026-08-25,TWR00011,126,161.96,0.158,11,False
USG00011201,3714-XPXBW,2026-08-25,TWR00021,49,2978.33,2.909,7,False
USG00011202,0440-MOGPM,2026-08-25,TWR00046,25,2426.93,2.37,3,False
USG00011203,7109-CQYUZ,2026-08-25,TWR00086,99,3409.49,3.33,10,False
USG00011204,2364-UFROM,2026-08-25,TWR00005,124,2920.33,2.852,3,False
USG00011205,5940-AHUHD,2026-08-25,TWR00007,18,3330.55,3.252,17,False
USG00011206,3030-ZKIWL,2026-08-25,TWR00047,11,2314.95,2.261,22,False
USG00011207,9992-UJOEL,2026-08-25,TWR00040,136,3022.93,2.952,5,False
USG00011208,0397-GZBBC,2026-08-25,TWR00033,10,491.59,0.48,6,False
USG00011209,2235-DWLJU,2026-08-25,TWR00072,3,3729.38,3.642,0,False
USG00011210,9170-ARBTB,2026-08-25,TWR00045,158,2739.43,2.675,18,True
USG00011211,6603-QWSPR,2026-08-25,TWR00095,136,2027.35,1.98,21,False
USG00011212,9861-PDSZP,2026-08-25,TWR00017,34,2702.01,2.639,18,True
USG00011213,6286-ZHAOK,2026-08-25,TWR00050,50,4284.78,4.184,15,True
USG00011214,5804-LEPIM,2026-08-25,TWR00021,40,4273.48,4.173,19,False
USG00011215,7312-XSBAT,2026-08-25,TWR00085,95,2999.97,2.93,2,False
USG00011216,7277-OZCGZ,2026-08-25,TWR00020,26,1416.93,1.384,7,False
USG00011217,4011-ARPHK,2026-08-25,TWR00041,50,2983.35,2.913,3,False
USG00011218,7601-DHFWZ,2026-08-25,TWR00075,158,699.28,0.683,2,False
USG00011219,0396-YCHWO,2026-08-25,TWR00013,21,553.98,0.541,14,False
USG00011220,0244-LGNFY,2026-08-25,TWR00052,172,4477.82,4.373,5,False
USG00011221,1133-KXCGE,2026-08-25,TWR00079,64,4300.29,4.2,22,False
USG00011222,7610-TVOPG,2026-08-25,TWR00094,118,399.14,0.39,6,False
USG00011223,4827-LTQRJ,2026-08-25,TWR00040,41,1761.92,1.721,12,False
USG00011224,8465-SBRXP,2026-08-25,TWR00059,85,1034.4,1.01,2,True
USG00011225,9058-HRZSV,2026-08-25,TWR00008,3,3995.54,3.902,12,False
USG00011226,5016-LIPDW,2026-08-25,TWR00077,179,4071.67,3.976,25,False
USG00011227,6458-CYIDZ,2026-08-25,TWR00071,155,1611.88,1.574,12,False
USG00011228,7129-ACFOG,2026-08-25,TWR00002,82,2895.99,2.828,14,False
USG00011229,0436-TWFFZ,2026-08-25,TWR00067,40,70.3,0.069,15,False
USG00011230,3011-WQKSZ,2026-08-25,TWR00038,171,3334.74,3.257,8,False
USG00011231,8840-DQLGN,2026-08-25,TWR00087,1,3221.78,3.146,1,False
USG00011232,2667-WYLWJ,2026-08-25,TWR00072,33,3789.29,3.7,10,False
USG00011233,9046-DQMTP,2026-08-25,TWR00076,109,902.3,0.881,25,False
USG00011234,1265-HVPZB,2026-08-25,TWR00085,145,2913.96,2.846,8,False
USG00011235,2235-ZGKPT,2026-08-25,TWR00036,161,3126.84,3.054,17,False
USG00011236,4145-UQXUQ,2026-08-25,TWR00087,65,223.69,0.218,16,False
USG00011237,8722-PRFDV,2026-08-25,TWR00024,84,3297.69,3.22,0,False
USG00011238,0369-ZGOVK,2026-08-25,TWR00060,117,3018.98,2.948,2,True
USG00011239,1298-PHBTI,2026-08-25,TWR00059,93,4369.26,4.267,7,False
USG00011240,4877-EVATK,2026-08-25,TWR00072,134,4425.65,4.322,23,False
USG00011241,7758-XKCBS,2026-08-25,TWR00069,174,2665.08,2.603,7,False
USG00011242,2775-SEFEE,2026-08-25,TWR00045,52,3392.49,3.313,14,False
USG00011243,4250-ZBWLV,2026-08-25,TWR00048,73,1361.78,1.33,2,False
USG00011244,6013-BHCAW,2026-08-25,TWR00097,139,2668.05,2.606,3,False
USG00011245,2931-SVLTV,2026-08-25,TWR00029,39,1702.44,1.663,8,False
