payment_id,bill_id,customer_id,payment_datetime,amount,payment_method,payment_gateway,transaction_status,transaction_ref
PMT0013608,BIL0014744,7838-LAZFO,2026-08-09 21:23:00,151.98,Debit Card,PhonePe,SUCCESS,TXN796177608
PMT0013609,BIL0014746,2085-JVGAD,2026-08-02 19:31:00,24.01,Mailed check,PhonePe,SUCCESS,TXN728878792
PMT0013610,BIL0014747,5650-VDUDS,2026-08-02 19:40:00,28.62,UPI,PhonePe,SUCCESS,TXN952792255
PMT0013611,BIL0014748,8095-WANWK,2026-08-03 21:27:00,53.39,Mailed check,BillDesk,FAILED,TXN758727217
PMT0013612,BIL0014749,3030-ZKIWL,2026-08-04 22:08:00,141.66,Electronic check,Paytm,SUCCESS,TXN231889325
PMT0013613,BIL0014750,9565-FLVCG,2026-08-07 22:43:00,111.57,Electronic check,BillDesk,SUCCESS,TXN932264932
PMT0013614,BIL0014751,8755-OGKNA,2026-08-04 13:12:00,141.01,Electronic check,BillDesk,SUCCESS,TXN108390118
PMT0013615,BIL0014752,2800-VEQXM,2026-08-06 17:43:00,88.21,Mailed check,BillDesk,SUCCESS,TXN896692962
PMT0013616,BIL0014753,7538-GWHML,2026-08-06 15:43:00,82.19,Electronic check,Paytm,SUCCESS,TXN249943957
PMT0013617,BIL0014754,5533-RJFTJ,2026-08-10 12:05:00,94.64,Electronic check,Paytm,SUCCESS,TXN921217300
PMT0013618,BIL0014755,3859-CVCET,2026-08-14 15:03:00,24.37,Credit Card,Razorpay,SUCCESS,TXN497061721
PMT0013619,BIL0014756,0214-JHPFW,2026-08-05 13:40:00,127.2,UPI,Paytm,SUCCESS,TXN358611504
PMT0013620,BIL0014757,5642-MHDQT,2026-08-11 22:30:00,23.42,Mailed check,Razorpay,SUCCESS,TXN937577051
PMT0013621,BIL0014758,3088-FVYWK,2026-08-05 08:21:00,207.15,UPI,Razorpay,SUCCESS,TXN498799373
PMT0013622,BIL0014759,3276-HDUEG,2026-08-08 19:23:00,59.06,Debit Card,Paytm,FAILED,TXN782537951
PMT0013623,BIL0014760,9092-GDZKO,2026-08-11 08:48:00,206.32,Mailed check,Stripe,SUCCESS,TXN937344858
PMT0013624,BIL0014761,0823-HSCDJ,2026-08-06 21:41:00,0.0,UPI,Paytm,SUCCESS,TXN810457091
PMT0013625,BIL0014763,2324-AALNO,2026-08-09 10:20:00,146.97,Mailed check,BillDesk,SUCCESS,TXN148384444
PMT0013626,BIL0014765,5760-IFJOZ,2026-08-07 11:06:00,156.88,Debit Card,Paytm,SUCCESS,TXN966639793
PMT0013627,BIL0014766,2826-UWHIS,2026-08-02 10:55:00,155.05,Debit Card,Razorpay,SUCCESS,TXN886725958
PMT0013628,BIL0014767,1448-PWKYE,2026-08-09 17:28:00,212.4,Bank transfer (automatic),Paytm,SUCCESS,TXN566942332
PMT0013629,BIL0014768,7501-IWUNG,2026-08-15 20:09:00,28.08,Mailed check,PhonePe,SUCCESS,TXN567826940
PMT0013630,BIL0014769,4957-TREIR,2026-08-03 19:57:00,105.49,Net Banking,Stripe,SUCCESS,TXN287211417
PMT0013631,BIL0014770,7251-LJBQN,2026-08-12 14:04:00,151.93,Credit Card,Paytm,SUCCESS,TXN792467744
PMT0013632,BIL0014771,8040-MNRTF,2026-08-04 13:15:00,172.4,UPI,Razorpay,SUCCESS,TXN559432684
PMT0013633,BIL0014772,1536-HBSWP,2026-08-02 17:34:00,58.88,Debit Card,Razorpay,FAILED,TXN989494009
PMT0013634,BIL0014773,5313-FPXWG,2026-08-12 12:15:00,147.03,Bank transfer (automatic),Razorpay,SUCCESS,TXN602155721
PMT0013635,BIL0014774,0067-DKWBL,2026-08-10 21:50:00,28.62,Debit Card,PhonePe,SUCCESS,TXN140310313
PMT0013636,BIL0014775,0946-FKYTX,2026-08-15 18:24:00,183.02,Net Banking,PhonePe,FAILED,TXN173956039
PMT0013637,BIL0014776,5076-YVXCM,2026-08-15 21:03:00,98.41,UPI,Razorpay,SUCCESS,TXN277296366
PMT0013638,BIL0014777,8262-COGGB,2026-08-04 18:05:00,24.13,Debit Card,BillDesk,SUCCESS,TXN503068120
PMT0013639,BIL0014778,6663-JOCQO,2026-08-12 13:22:00,206.79,UPI,BillDesk,SUCCESS,TXN662449860
PMT0013640,BIL0014779,9620-QJREV,2026-08-08 22:13:00,83.25,Bank transfer (automatic),PhonePe,SUCCESS,TXN145151399
PMT0013641,BIL0014780,2276-YDAVZ,2026-08-11 13:08:00,147.62,UPI,Paytm,SUCCESS,TXN137978166
PMT0013642,BIL0014781,2682-KEVRP,2026-08-10 16:07:00,23.66,Net Banking,Stripe,SUCCESS,TXN968564320
PMT0013643,BIL0014782,2480-JZOSN,2026-08-10 13:13:00,83.37,Credit Card,BillDesk,SUCCESS,TXN787984923
PMT0013644,BIL0014783,0078-XZMHT,2026-08-11 17:08:00,247.98,Net Banking,BillDesk,SUCCESS,TXN938676944
PMT0013645,BIL0014784,5896-NPFWW,2026-08-09 18:08:00,59.18,Electronic check,Paytm,SUCCESS,TXN802111590
PMT0013646,BIL0014785,9978-HYCIN,2026-08-13 17:33:00,100.24,Net Banking,Razorpay,SUCCESS,TXN373616792
PMT0013647,BIL0014786,8338-QIUNR,2026-08-13 17:33:00,78.47,Bank transfer (automatic),Razorpay,SUCCESS,TXN772563794
PMT0013648,BIL0014787,1525-LNLOJ,2026-08-09 09:47:00,133.69,Credit Card,Stripe,SUCCESS,TXN853745714
PMT0013649,BIL0014788,9450-TRJUU,2026-08-09 18:33:00,39.12,Electronic check,Paytm,FAILED,TXN994666396
PMT0013650,BIL0014789,1766-GKNMI,2026-08-10 14:41:00,159.18,Bank transfer (automatic),Razorpay,SUCCESS,TXN520601098
PMT0013651,BIL0014790,6942-LBFDP,2026-08-15 08:56:00,0.0,Mailed check,Paytm,SUCCESS,TXN262328535
PMT0013652,BIL0014791,1456-TWCGB,2026-08-08 14:51:00,58.12,Mailed check,Paytm,SUCCESS,TXN972801108
PMT0013653,BIL0014792,7133-VBDCG,2026-08-12 14:21:00,64.72,Credit Card,Stripe,SUCCESS,TXN893650967
PMT0013654,BIL0014794,8329-UTMVM,2026-08-14 13:55:00,182.49,Debit Card,PhonePe,SUCCESS,TXN475875159
PMT0013655,BIL0014795,3014-WJKSM,2026-08-13 12:12:00,88.85,UPI,BillDesk,SUCCESS,TXN820290448
PMT0013656,BIL0014796,3347-YJZZE,2026-08-06 17:02:00,65.02,UPI,Paytm,SUCCESS,TXN636185363
PMT0013657,BIL0014797,1029-QFBEN,2026-08-05 13:26:00,200.07,Electronic check,Razorpay,SUCCESS,TXN368888952
PMT0013658,BIL0014798,7929-DMBCV,2026-08-04 08:10:00,66.08,Net Banking,BillDesk,SUCCESS,TXN321923312
PMT0013659,BIL0014799,9661-JALZV,2026-08-12 22:03:00,147.15,Credit Card,Razorpay,SUCCESS,TXN971397475
PMT0013660,BIL0014800,5433-KYGHE,2026-08-13 17:13:00,101.48,Bank transfer (automatic),Razorpay,SUCCESS,TXN604386122
PMT0013661,BIL0014801,4312-KFRXN,2026-08-07 17:58:00,0.0,UPI,Stripe,SUCCESS,TXN661974576
PMT0013662,BIL0014802,5575-TPIZQ,2026-08-07 19:57:00,193.7,Electronic check,Stripe,SUCCESS,TXN773258076
PMT0013663,BIL0014803,0114-IGABW,2026-08-14 20:32:00,127.73,Debit Card,Paytm,SUCCESS,TXN236443986
PMT0013664,BIL0014804,9944-AEXBM,2026-08-02 21:36:00,71.57,Mailed check,Stripe,SUCCESS,TXN835983662
PMT0013665,BIL0014805,1853-ARAAQ,2026-08-10 09:02:00,59.41,Credit Card,PhonePe,SUCCESS,TXN918469438
PMT0013666,BIL0014806,6952-OMNWB,2026-08-05 12:47:00,183.31,Mailed check,Razorpay,SUCCESS,TXN985747800
PMT0013667,BIL0014807,4697-LUPSU,2026-08-05 20:12:00,0.0,Net Banking,BillDesk,SUCCESS,TXN483163461
PMT0013668,BIL0014808,8434-VGEQQ,2026-08-04 21:18:00,142.25,Net Banking,Stripe,SUCCESS,TXN256674137
PMT0013669,BIL0014809,4952-YSOGZ,2026-08-13 21:07:00,101.42,Credit Card,Stripe,SUCCESS,TXN229838756
PMT0013670,BIL0014810,1589-AGTLK,2026-08-12 20:50:00,112.51,UPI,PhonePe,SUCCESS,TXN259631517
PMT0013671,BIL0014811,5244-IRFIH,2026-08-12 09:06:00,111.51,Bank transfer (automatic),Razorpay,SUCCESS,TXN263015991
PMT0013672,BIL0014812,6549-YMFAW,2026-08-10 12:50:00,0.0,Debit Card,Razorpay,SUCCESS,TXN257460199
PMT0013673,BIL0014813,4950-HKQTE,2026-08-15 14:39:00,0.0,Electronic check,Stripe,SUCCESS,TXN227995582
PMT0013674,BIL0014814,6786-OBWQR,2026-08-11 18:07:00,213.4,Net Banking,Paytm,SUCCESS,TXN292550644
PMT0013675,BIL0014815,2684-EIWEO,2026-08-06 13:09:00,108.21,Bank transfer (automatic),BillDesk,SUCCESS,TXN824299090
PMT0013676,BIL0014816,2753-JMMCV,2026-08-14 18:28:00,28.56,Mailed check,PhonePe,SUCCESS,TXN463674008
PMT0013677,BIL0014817,6439-GTPCA,2026-08-07 17:30:00,102.96,Electronic check,Razorpay,SUCCESS,TXN835101517
PMT0013678,BIL0014818,6621-YOBKI,2026-08-05 22:56:00,83.01,Credit Card,Paytm,SUCCESS,TXN846521133
PMT0013679,BIL0014819,1216-JWVUX,2026-08-14 19:25:00,59.59,Credit Card,Paytm,SUCCESS,TXN465012233
PMT0013680,BIL0014820,7564-GHCVB,2026-08-03 21:53:00,93.28,Debit Card,BillDesk,SUCCESS,TXN231958147
PMT0013681,BIL0014821,1173-NOEYG,2026-08-13 09:09:00,106.38,UPI,Stripe,SUCCESS,TXN846684236
PMT0013682,BIL0014822,7595-EHCDL,2026-08-02 19:41:00,30.21,Debit Card,BillDesk,SUCCESS,TXN583927151
PMT0013683,BIL0014823,6647-ZEDXT,2026-08-09 22:04:00,159.83,Mailed check,Paytm,SUCCESS,TXN647928658
PMT0013684,BIL0014824,2521-NPUZR,2026-08-11 18:43:00,89.68,Mailed check,Razorpay,SUCCESS,TXN879112832
PMT0013685,BIL0014825,1307-TVUFB,2026-08-03 12:40:00,64.13,Electronic check,Stripe,FAILED,TXN842566452
PMT0013686,BIL0014826,7503-MIOGA,2026-08-05 17:14:00,47.02,Bank transfer (automatic),BillDesk,SUCCESS,TXN761507401
PMT0013687,BIL0014827,4381-MHQDC,2026-08-04 12:18:00,253.7,Bank transfer (automatic),Razorpay,SUCCESS,TXN198083705
PMT0013688,BIL0014828,6923-JHPMP,2026-08-15 20:46:00,124.43,Bank transfer (automatic),PhonePe,SUCCESS,TXN447673019
PMT0013689,BIL0014829,5138-WVKYJ,2026-08-04 13:51:00,116.29,Mailed check,PhonePe,SUCCESS,TXN202216016
PMT0013690,BIL0014830,4018-PPNDW,2026-08-02 10:15:00,146.44,Bank transfer (automatic),PhonePe,SUCCESS,TXN911319034
PMT0013691,BIL0014831,1635-FJFCC,2026-08-06 16:23:00,22.48,Debit Card,Paytm,SUCCESS,TXN724313214
PMT0013692,BIL0014832,2499-AJYUA,2026-08-04 18:01:00,189.74,Debit Card,BillDesk,SUCCESS,TXN911999275
PMT0013693,BIL0014833,6919-ELBGL,2026-08-14 18:56:00,135.64,Net Banking,Razorpay,FAILED,TXN469338704
PMT0013694,BIL0014834,3966-HRMZA,2026-08-03 15:57:00,88.56,Electronic check,Stripe,SUCCESS,TXN422168741
PMT0013695,BIL0014835,6425-JWTDV,2026-08-08 18:27:00,199.71,Credit Card,PhonePe,SUCCESS,TXN135208042
PMT0013696,BIL0014836,8405-IGQFX,2026-08-15 22:51:00,106.26,Debit Card,Paytm,SUCCESS,TXN114871346
PMT0013697,BIL0014837,8224-IVVPA,2026-08-05 22:29:00,184.91,Debit Card,PhonePe,SUCCESS,TXN151958726
PMT0013698,BIL0014838,9477-LGWQI,2026-08-10 21:14:00,153.58,Mailed check,Stripe,SUCCESS,TXN795491958
PMT0013699,BIL0014839,1410-RSCMR,2026-08-07 08:24:00,84.19,Credit Card,PhonePe,SUCCESS,TXN884802124
PMT0013700,BIL0014840,3115-CZMZD,2026-08-13 11:55:00,82.89,Net Banking,Stripe,SUCCESS,TXN667093031
PMT0013701,BIL0014841,0139-IVFJG,2026-08-05 12:03:00,224.61,UPI,Stripe,FAILED,TXN317096155
PMT0013702,BIL0014842,6683-VLCTZ,2026-08-14 20:26:00,293.29,Bank transfer (automatic),Stripe,SUCCESS,TXN636752452
PMT0013703,BIL0014843,5730-DBDSI,2026-08-06 14:14:00,23.25,Net Banking,BillDesk,SUCCESS,TXN150165615
PMT0013704,BIL0014844,0030-FNXPP,2026-08-06 15:01:00,23.42,Mailed check,BillDesk,SUCCESS,TXN924376391
PMT0013705,BIL0014845,2189-WWOEW,2026-08-10 19:15:00,71.86,Net Banking,Stripe,SUCCESS,TXN639433008
PMT0013706,BIL0014846,5684-FJVYR,2026-08-14 19:40:00,165.61,Debit Card,BillDesk,SUCCESS,TXN770537975
PMT0013707,BIL0014847,4013-GUXND,2026-08-04 15:36:00,0.0,Net Banking,Stripe,SUCCESS,TXN750914015
PMT0013708,BIL0014848,1894-IGFSG,2026-08-06 11:34:00,282.31,Bank transfer (automatic),BillDesk,SUCCESS,TXN682114331
PMT0013709,BIL0014849,7379-POKDZ,2026-08-05 11:20:00,200.95,Credit Card,Stripe,SUCCESS,TXN130969264
PMT0013710,BIL0014850,1266-NZYUI,2026-08-09 19:14:00,196.88,Credit Card,Stripe,SUCCESS,TXN431007543
PMT0013711,BIL0014851,7969-FFOWG,2026-08-04 21:42:00,82.48,Credit Card,PhonePe,SUCCESS,TXN663720046
PMT0013712,BIL0014853,5175-WLYXL,2026-08-15 21:29:00,181.54,UPI,Stripe,SUCCESS,TXN560670035
PMT0013713,BIL0014854,7817-OMJNA,2026-08-09 19:53:00,24.07,Electronic check,PhonePe,SUCCESS,TXN329965322
PMT0013714,BIL0014855,8728-SKJLR,2026-08-02 19:26:00,28.62,Electronic check,Razorpay,SUCCESS,TXN693836443
PMT0013715,BIL0014857,7706-DZNKK,2026-08-05 15:21:00,112.63,Electronic check,BillDesk,SUCCESS,TXN168269652
PMT0013716,BIL0014858,0236-HFWSV,2026-08-02 11:14:00,110.15,Net Banking,Razorpay,SUCCESS,TXN480865874
PMT0013717,BIL0014859,3900-AQPHZ,2026-08-11 17:58:00,52.98,UPI,Paytm,SUCCESS,TXN384043555
PMT0013718,BIL0014860,5842-POCOP,2026-08-03 16:28:00,45.9,Debit Card,Stripe,SUCCESS,TXN171396814
PMT0013719,BIL0014861,2037-XJFUP,2026-08-04 17:59:00,231.04,Bank transfer (automatic),PhonePe,SUCCESS,TXN422245578
PMT0013720,BIL0014862,8823-RLPWL,2026-08-14 15:18:00,130.57,UPI,Stripe,SUCCESS,TXN168538657
PMT0013721,BIL0014863,9505-SQFSW,2026-08-08 11:20:00,224.55,Electronic check,Paytm,SUCCESS,TXN108021901
PMT0013722,BIL0014865,3758-CKOQL,2026-08-06 10:58:00,214.76,Electronic check,Stripe,SUCCESS,TXN945325168
PMT0013723,BIL0014866,0322-CHQRU,2026-08-14 20:24:00,53.51,Net Banking,Stripe,SUCCESS,TXN331681002
PMT0013724,BIL0014867,5676-CFLYY,2026-08-15 12:32:00,86.55,Mailed check,BillDesk,SUCCESS,TXN276745368
PMT0013725,BIL0014868,7521-AFHAB,2026-08-14 13:06:00,170.86,Credit Card,Razorpay,SUCCESS,TXN603179922
PMT0013726,BIL0014870,4678-DVQEO,2026-08-10 20:03:00,91.1,Net Banking,Paytm,SUCCESS,TXN857896427
PMT0013727,BIL0014871,5125-CNDSP,2026-08-13 11:34:00,165.91,UPI,PhonePe,SUCCESS,TXN542334649
PMT0013728,BIL0014872,0691-IFBQW,2026-08-03 10:58:00,159.3,UPI,BillDesk,SUCCESS,TXN139047037
PMT0013729,BIL0014874,2202-OUTMO,2026-08-02 11:35:00,12.8,Net Banking,Razorpay,SUCCESS,TXN101434032
PMT0013730,BIL0014875,0810-BDHAW,2026-08-08 15:39:00,210.51,Electronic check,Paytm,SUCCESS,TXN299016467
PMT0013731,BIL0014876,0229-LFJAF,2026-08-09 17:18:00,141.19,Credit Card,PhonePe,SUCCESS,TXN578063310
PMT0013732,BIL0014877,7131-ZQZNK,2026-08-10 18:33:00,70.62,Electronic check,BillDesk,SUCCESS,TXN621449280
PMT0013733,BIL0014878,3442-ZHHCC,2026-08-09 15:09:00,90.74,Electronic check,BillDesk,SUCCESS,TXN378888057
PMT0013734,BIL0014879,5726-CVNYA,2026-08-12 13:53:00,0.0,Electronic check,Stripe,SUCCESS,TXN604083403
PMT0013735,BIL0014880,9871-ELEYA,2026-08-13 10:45:00,197.83,Credit Card,BillDesk,SUCCESS,TXN555294568
PMT0013736,BIL0014881,4257-GAESD,2026-08-15 19:02:00,53.1,Debit Card,BillDesk,SUCCESS,TXN123846809
PMT0013737,BIL0014882,5173-WXOQV,2026-08-09 21:31:00,75.76,Electronic check,Razorpay,SUCCESS,TXN577610652
PMT0013738,BIL0014883,2040-OBMLJ,2026-08-04 13:41:00,37.41,Debit Card,Razorpay,SUCCESS,TXN657675945
PMT0013739,BIL0014884,6286-ZHAOK,2026-08-06 16:08:00,30.15,Net Banking,PhonePe,SUCCESS,TXN243036029
PMT0013740,BIL0014885,3807-XHCJH,2026-08-04 18:10:00,0.0,Bank transfer (automatic),Paytm,SUCCESS,TXN630395116
PMT0013741,BIL0014886,3009-JWMPU,2026-08-15 13:50:00,232.16,Bank transfer (automatic),PhonePe,SUCCESS,TXN244104024
PMT0013742,BIL0014887,5671-RQRLP,2026-08-12 18:48:00,266.27,Net Banking,BillDesk,SUCCESS,TXN494698758
PMT0013743,BIL0014888,1450-GALXR,2026-08-06 19:43:00,175.23,Debit Card,Stripe,SUCCESS,TXN196838320
PMT0013744,BIL0014889,8859-AXJZP,2026-08-06 19:30:00,28.08,Electronic check,Paytm,SUCCESS,TXN233921486
PMT0013745,BIL0014890,3174-AKMAS,2026-08-07 09:06:00,223.26,Bank transfer (automatic),Paytm,SUCCESS,TXN941481973
PMT0013746,BIL0014891,3138-BKYAV,2026-08-08 22:57:00,100.71,Mailed check,Paytm,SUCCESS,TXN312183482
PMT0013747,BIL0014892,9926-PJHDQ,2026-08-08 15:19:00,149.62,Mailed check,Razorpay,SUCCESS,TXN855870425
PMT0013748,BIL0014893,7382-DFJTU,2026-08-03 08:59:00,65.14,Electronic check,PhonePe,SUCCESS,TXN636814724
PMT0013749,BIL0014894,2798-NYLMZ,2026-08-02 13:40:00,98.59,Net Banking,Stripe,SUCCESS,TXN606269227
PMT0013750,BIL0014895,4289-DTDKW,2026-08-02 13:16:00,60.53,Bank transfer (automatic),Stripe,SUCCESS,TXN339675786
PMT0013751,BIL0014896,1820-TQVEV,2026-08-09 13:40:00,23.07,Bank transfer (automatic),Stripe,SUCCESS,TXN588322097
PMT0013752,BIL0014897,2239-JALAW,2026-08-08 17:00:00,121.84,Bank transfer (automatic),PhonePe,SUCCESS,TXN612221531
PMT0013753,BIL0014898,4853-RULSV,2026-08-05 14:25:00,152.22,Debit Card,Stripe,SUCCESS,TXN887853617
PMT0013754,BIL0014900,3551-GAEGL,2026-08-04 21:51:00,35.87,Bank transfer (automatic),Stripe,SUCCESS,TXN712930097
PMT0013755,BIL0014901,4785-NKHCX,2026-08-02 20:42:00,0.0,UPI,Stripe,SUCCESS,TXN877290519
PMT0013756,BIL0014902,3196-NVXLZ,2026-08-04 09:55:00,99.83,Net Banking,Paytm,SUCCESS,TXN116822459
PMT0013757,BIL0014903,6275-YDUVO,2026-08-15 08:33:00,42.72,Electronic check,Stripe,SUCCESS,TXN931051679
PMT0013758,BIL0014905,0115-TFERT,2026-08-09 13:03:00,131.22,UPI,BillDesk,SUCCESS,TXN977985605
PMT0013759,BIL0014906,4178-EGMON,2026-08-04 15:37:00,103.84,Debit Card,Paytm,SUCCESS,TXN306473758
PMT0013760,BIL0014907,4220-TINQT,2026-08-06 22:17:00,272.99,Mailed check,Razorpay,SUCCESS,TXN558688148
PMT0013761,BIL0014908,5318-YKDPV,2026-08-08 14:42:00,211.4,Net Banking,BillDesk,SUCCESS,TXN591770884
PMT0013762,BIL0014909,7975-TZMLR,2026-08-12 18:09:00,239.66,Electronic check,BillDesk,SUCCESS,TXN561642344
PMT0013763,BIL0014910,0295-QVKPB,2026-08-15 15:54:00,134.46,Electronic check,Razorpay,SUCCESS,TXN594838536
PMT0013764,BIL0014911,4335-BSMJS,2026-08-11 12:05:00,30.44,Mailed check,Razorpay,SUCCESS,TXN855108770
PMT0013765,BIL0014912,2311-QYMUQ,2026-08-15 10:21:00,76.05,Electronic check,BillDesk,SUCCESS,TXN295268572
PMT0013766,BIL0014913,3643-AHCFP,2026-08-08 15:44:00,289.81,Credit Card,Paytm,SUCCESS,TXN713596461
PMT0013767,BIL0014914,9146-JRIOX,2026-08-02 22:38:00,0.65,Mailed check,Razorpay,SUCCESS,TXN230369898
PMT0013768,BIL0014915,3104-OWCGK,2026-08-03 19:43:00,284.32,Electronic check,Paytm,SUCCESS,TXN266131532
PMT0013769,BIL0014916,5337-IIWKZ,2026-08-03 16:20:00,111.92,Mailed check,Stripe,FAILED,TXN870690121
PMT0013770,BIL0014917,9101-BWFSS,2026-08-07 20:38:00,128.09,UPI,Stripe,SUCCESS,TXN755538503
PMT0013771,BIL0014918,9650-VBUOG,2026-08-09 19:24:00,88.56,Credit Card,BillDesk,SUCCESS,TXN340282690
PMT0013772,BIL0014920,2672-TGEFF,2026-08-03 08:43:00,222.78,UPI,Paytm,SUCCESS,TXN350665872
PMT0013773,BIL0014921,9231-ZJYAM,2026-08-10 13:42:00,34.04,Net Banking,Paytm,SUCCESS,TXN545561895
PMT0013774,BIL0014922,4250-WAROZ,2026-08-15 19:20:00,169.04,Debit Card,Razorpay,SUCCESS,TXN483506811
PMT0013775,BIL0014923,8184-WMOFI,2026-08-02 16:06:00,84.25,Bank transfer (automatic),Stripe,SUCCESS,TXN688150410
PMT0013776,BIL0014924,6982-SSHFK,2026-08-02 15:21:00,52.39,Bank transfer (automatic),BillDesk,SUCCESS,TXN298061961
PMT0013777,BIL0014927,0727-BMPLR,2026-08-03 13:06:00,206.5,Credit Card,Paytm,SUCCESS,TXN887355999
PMT0013778,BIL0014928,0392-BZIUW,2026-08-14 09:34:00,182.9,Credit Card,BillDesk,SUCCESS,TXN981230434
PMT0013779,BIL0014929,1038-ZAGBI,2026-08-12 12:01:00,141.36,Electronic check,Paytm,SUCCESS,TXN142640458
PMT0013780,BIL0014930,6549-NNDYT,2026-08-05 10:11:00,95.4,Debit Card,PhonePe,SUCCESS,TXN151689716
PMT0013781,BIL0014931,3027-ZTDHO,2026-08-02 16:14:00,135.58,Bank transfer (automatic),Paytm,SUCCESS,TXN425838367
PMT0013782,BIL0014932,0422-OHQHQ,2026-08-08 12:13:00,83.25,UPI,PhonePe,SUCCESS,TXN800487918
PMT0013783,BIL0014933,6916-HIJSE,2026-08-03 22:51:00,70.62,UPI,Paytm,SUCCESS,TXN789697810
PMT0013784,BIL0014934,2316-ESMLS,2026-08-04 15:40:00,39.12,Credit Card,Paytm,SUCCESS,TXN751231067
PMT0013785,BIL0014935,9778-OGKQZ,2026-08-04 12:40:00,226.56,Credit Card,BillDesk,SUCCESS,TXN292802014
PMT0013786,BIL0014936,7408-OFWXJ,2026-08-14 08:41:00,223.96,Mailed check,PhonePe,SUCCESS,TXN195320720
PMT0013787,BIL0014937,6007-TCTST,2026-08-11 09:47:00,254.64,Bank transfer (automatic),Stripe,SUCCESS,TXN664818046
PMT0013788,BIL0014938,2252-NKNSI,2026-08-06 13:55:00,41.48,Electronic check,BillDesk,FAILED,TXN162875621
PMT0013789,BIL0014939,8713-IGZSO,2026-08-11 13:08:00,88.32,Mailed check,Stripe,FAILED,TXN505411380
PMT0013790,BIL0014940,7905-TVXTA,2026-08-06 08:32:00,75.93,Net Banking,Razorpay,FAILED,TXN626067526
PMT0013791,BIL0014941,7695-PKLCZ,2026-08-02 19:56:00,201.19,Mailed check,Stripe,FAILED,TXN689828027
PMT0013792,BIL0014942,2382-BCKQJ,2026-08-03 22:33:00,206.68,Credit Card,PhonePe,SUCCESS,TXN943221985
PMT0013793,BIL0014943,8374-UULRV,2026-08-07 13:27:00,72.04,Electronic check,Paytm,SUCCESS,TXN698694051
PMT0013794,BIL0014944,2207-NHRJK,2026-08-07 11:58:00,236.94,Credit Card,Paytm,SUCCESS,TXN273329333
PMT0013795,BIL0014947,4795-UXVCJ,2026-08-12 17:44:00,23.36,Debit Card,BillDesk,SUCCESS,TXN842108232
PMT0013796,BIL0014948,9777-IQHWP,2026-08-07 20:27:00,228.21,UPI,Razorpay,SUCCESS,TXN211057764
PMT0013797,BIL0014949,0947-MUGVO,2026-08-08 11:04:00,145.91,Electronic check,BillDesk,SUCCESS,TXN749914163
PMT0013798,BIL0014951,4124-MMETB,2026-08-04 16:12:00,111.69,Mailed check,Stripe,SUCCESS,TXN739020204
PMT0013799,BIL0014952,3671-SHRSP,2026-08-14 08:18:00,154.11,Mailed check,Razorpay,SUCCESS,TXN989030387
PMT0013800,BIL0014953,0979-MOZQI,2026-08-13 18:13:00,105.02,Mailed check,Paytm,SUCCESS,TXN266708382
PMT0013801,BIL0014955,3313-QKNKB,2026-08-05 10:15:00,218.95,Mailed check,Stripe,SUCCESS,TXN264622174
PMT0013802,BIL0014956,0323-XWWTN,2026-08-02 10:37:00,31.15,UPI,Razorpay,FAILED,TXN849349301
PMT0013803,BIL0014957,1937-OTUKY,2026-08-14 20:23:00,115.88,Bank transfer (automatic),Paytm,SUCCESS,TXN174419171
PMT0013804,BIL0014958,1573-LGXBA,2026-08-15 10:40:00,85.61,Debit Card,Stripe,SUCCESS,TXN613757662
PMT0013805,BIL0014959,1764-VUUMT,2026-08-03 21:21:00,82.54,Credit Card,PhonePe,SUCCESS,TXN718851466
PMT0013806,BIL0014960,5073-WXOYN,2026-08-06 12:36:00,177.94,Debit Card,Stripe,SUCCESS,TXN727311819
PMT0013807,BIL0014961,4713-ZBURT,2026-08-10 13:22:00,235.65,Debit Card,Paytm,SUCCESS,TXN138254789
PMT0013808,BIL0014963,0207-MDKNV,2026-08-02 12:30:00,65.02,Credit Card,Stripe,SUCCESS,TXN662257371
PMT0013809,BIL0014964,7876-AEHIG,2026-08-07 21:48:00,70.98,UPI,PhonePe,SUCCESS,TXN861611006
PMT0013810,BIL0014965,7945-HLKEA,2026-08-09 18:07:00,76.4,Mailed check,BillDesk,SUCCESS,TXN972390208
PMT0013811,BIL0014966,9342-VNIMQ,2026-08-03 22:49:00,123.49,Bank transfer (automatic),Stripe,SUCCESS,TXN852462144
PMT0013812,BIL0014967,9851-KIELU,2026-08-04 17:47:00,100.42,Debit Card,BillDesk,SUCCESS,TXN885848033
PMT0013813,BIL0014968,3523-BRGUW,2026-08-11 21:12:00,81.77,Electronic check,Paytm,SUCCESS,TXN771567214
PMT0013814,BIL0014969,3908-BLSYF,2026-08-03 15:35:00,158.0,UPI,Stripe,SUCCESS,TXN176172362
PMT0013815,BIL0014970,3199-NPKCN,2026-08-11 17:52:00,101.77,Debit Card,Razorpay,SUCCESS,TXN533343803
PMT0013816,BIL0014971,5170-PTRKA,2026-08-04 09:08:00,71.74,UPI,BillDesk,SUCCESS,TXN959093614
PMT0013817,BIL0014972,4661-NJEUX,2026-08-13 10:58:00,23.66,Bank transfer (automatic),Stripe,SUCCESS,TXN629617959
PMT0013818,BIL0014973,2123-AGEEN,2026-08-08 17:24:00,70.03,Net Banking,BillDesk,SUCCESS,TXN403949631
